"Step","genial-plant-1122 - loss","genial-plant-1122 - loss__MIN","genial-plant-1122 - loss__MAX"
"4849","31.858898162841797","31.858898162841797","31.858898162841797"
"4850","37.77484893798828","37.77484893798828","37.77484893798828"
"4851","27.828935623168945","27.828935623168945","27.828935623168945"
"4852","34.226871490478516","34.226871490478516","34.226871490478516"
"4853","30.516159057617188","30.516159057617188","30.516159057617188"
"4854","38.7111930847168","38.7111930847168","38.7111930847168"
"4855","30.780593872070312","30.780593872070312","30.780593872070312"
"4856","31.876422882080078","31.876422882080078","31.876422882080078"
"4857","44.58060836791992","44.58060836791992","44.58060836791992"
"4858","35.37644958496094","35.37644958496094","35.37644958496094"
"4859","34.28828811645508","34.28828811645508","34.28828811645508"
"4860","44.48187255859375","44.48187255859375","44.48187255859375"
"4861","44.37221908569336","44.37221908569336","44.37221908569336"
"4862","43.53844451904297","43.53844451904297","43.53844451904297"
"4863","33.64333724975586","33.64333724975586","33.64333724975586"
"4864","33.75664138793945","33.75664138793945","33.75664138793945"
"4865","34.757537841796875","34.757537841796875","34.757537841796875"
"4866","31.85500717163086","31.85500717163086","31.85500717163086"
"4867","33.59391403198242","33.59391403198242","33.59391403198242"
"4868","32.67951202392578","32.67951202392578","32.67951202392578"
"4869","43.29740905761719","43.29740905761719","43.29740905761719"
"4870","32.82927703857422","32.82927703857422","32.82927703857422"
"4871","38.85536193847656","38.85536193847656","38.85536193847656"
"4872","37.077857971191406","37.077857971191406","37.077857971191406"
"4873","40.05348205566406","40.05348205566406","40.05348205566406"
"4886","30.386369705200195","30.386369705200195","30.386369705200195"
"4887","35.783782958984375","35.783782958984375","35.783782958984375"
"4888","37.27625274658203","37.27625274658203","37.27625274658203"
"4889","42.03681945800781","42.03681945800781","42.03681945800781"
"4890","34.03763961791992","34.03763961791992","34.03763961791992"
"4891","41.18199157714844","41.18199157714844","41.18199157714844"
"4892","42.010372161865234","42.010372161865234","42.010372161865234"
"4893","33.718055725097656","33.718055725097656","33.718055725097656"
"4894","37.84039306640625","37.84039306640625","37.84039306640625"
"4895","30.527650833129883","30.527650833129883","30.527650833129883"
"4896","42.97355651855469","42.97355651855469","42.97355651855469"
"4897","28.839933395385742","28.839933395385742","28.839933395385742"
"4898","34.05517578125","34.05517578125","34.05517578125"
"4899","32.416927337646484","32.416927337646484","32.416927337646484"
"4900","36.40399169921875","36.40399169921875","36.40399169921875"
"4901","31.592058181762695","31.592058181762695","31.592058181762695"
"4902","38.177852630615234","38.177852630615234","38.177852630615234"
"4903","40.61696243286133","40.61696243286133","40.61696243286133"
"4904","33.17332458496094","33.17332458496094","33.17332458496094"
"4905","26.5650691986084","26.5650691986084","26.5650691986084"
"4906","34.579872131347656","34.579872131347656","34.579872131347656"
"4907","32.27821350097656","32.27821350097656","32.27821350097656"
"4908","32.573028564453125","32.573028564453125","32.573028564453125"
"4909","33.738609313964844","33.738609313964844","33.738609313964844"
"4910","34.944026947021484","34.944026947021484","34.944026947021484"
"4911","34.265750885009766","34.265750885009766","34.265750885009766"
"4912","36.26707458496094","36.26707458496094","36.26707458496094"
"4913","37.43688201904297","37.43688201904297","37.43688201904297"
"4914","28.285982131958008","28.285982131958008","28.285982131958008"
"4915","38.24768829345703","38.24768829345703","38.24768829345703"
"4916","36.82294845581055","36.82294845581055","36.82294845581055"
"4917","32.81443786621094","32.81443786621094","32.81443786621094"
"4918","33.42827606201172","33.42827606201172","33.42827606201172"
"4919","31.788490295410156","31.788490295410156","31.788490295410156"
"4920","30.67804527282715","30.67804527282715","30.67804527282715"
"4921","32.51484680175781","32.51484680175781","32.51484680175781"
"4922","39.967384338378906","39.967384338378906","39.967384338378906"
"4923","36.10063934326172","36.10063934326172","36.10063934326172"
"4924","28.9384822845459","28.9384822845459","28.9384822845459"
"4925","34.82518768310547","34.82518768310547","34.82518768310547"
"4926","29.513277053833008","29.513277053833008","29.513277053833008"
"4927","36.075439453125","36.075439453125","36.075439453125"
"4928","32.48396301269531","32.48396301269531","32.48396301269531"
"4929","37.201904296875","37.201904296875","37.201904296875"
"4930","31.06455421447754","31.06455421447754","31.06455421447754"
"4931","38.120201110839844","38.120201110839844","38.120201110839844"
"4932","33.513343811035156","33.513343811035156","33.513343811035156"
"4933","33.337066650390625","33.337066650390625","33.337066650390625"
"4934","35.039527893066406","35.039527893066406","35.039527893066406"
"4935","38.064544677734375","38.064544677734375","38.064544677734375"
"4936","39.790924072265625","39.790924072265625","39.790924072265625"
"4937","28.49163055419922","28.49163055419922","28.49163055419922"
"4938","32.55843734741211","32.55843734741211","32.55843734741211"
"4939","39.201812744140625","39.201812744140625","39.201812744140625"
"4940","40.09307098388672","40.09307098388672","40.09307098388672"
"4941","33.1995849609375","33.1995849609375","33.1995849609375"
"4942","30.97781753540039","30.97781753540039","30.97781753540039"
"4943","32.8331298828125","32.8331298828125","32.8331298828125"
"4944","43.44162368774414","43.44162368774414","43.44162368774414"
"4945","41.89202117919922","41.89202117919922","41.89202117919922"
"4946","38.231842041015625","38.231842041015625","38.231842041015625"
"4947","42.182273864746094","42.182273864746094","42.182273864746094"
"4948","40.85509490966797","40.85509490966797","40.85509490966797"
"4949","35.730224609375","35.730224609375","35.730224609375"
"4950","35.65019607543945","35.65019607543945","35.65019607543945"
"4951","40.226844787597656","40.226844787597656","40.226844787597656"
"4952","34.280723571777344","34.280723571777344","34.280723571777344"
"4953","33.86825942993164","33.86825942993164","33.86825942993164"
"4954","33.78534698486328","33.78534698486328","33.78534698486328"
"4955","39.47406005859375","39.47406005859375","39.47406005859375"
"4956","37.69569396972656","37.69569396972656","37.69569396972656"
"4957","35.59497833251953","35.59497833251953","35.59497833251953"
"4958","33.912296295166016","33.912296295166016","33.912296295166016"
"4959","31.58583641052246","31.58583641052246","31.58583641052246"
"4960","28.946239471435547","28.946239471435547","28.946239471435547"
"4961","29.036287307739258","29.036287307739258","29.036287307739258"
"4962","34.61940002441406","34.61940002441406","34.61940002441406"
"4963","31.56618309020996","31.56618309020996","31.56618309020996"
"4964","31.261577606201172","31.261577606201172","31.261577606201172"
"4965","36.86186981201172","36.86186981201172","36.86186981201172"
"4966","34.28431701660156","34.28431701660156","34.28431701660156"
"4967","38.12630081176758","38.12630081176758","38.12630081176758"
"4968","28.951969146728516","28.951969146728516","28.951969146728516"
"4969","35.746910095214844","35.746910095214844","35.746910095214844"
"4970","28.60065460205078","28.60065460205078","28.60065460205078"
"4971","33.38364028930664","33.38364028930664","33.38364028930664"
"4972","31.537620544433594","31.537620544433594","31.537620544433594"
"4973","39.86589431762695","39.86589431762695","39.86589431762695"
"4974","32.01837158203125","32.01837158203125","32.01837158203125"
"4975","42.52931213378906","42.52931213378906","42.52931213378906"
"4976","30.389705657958984","30.389705657958984","30.389705657958984"
"4977","34.3257942199707","34.3257942199707","34.3257942199707"
"4978","34.52509307861328","34.52509307861328","34.52509307861328"
"4979","36.67278289794922","36.67278289794922","36.67278289794922"
"4980","31.429039001464844","31.429039001464844","31.429039001464844"
"4981","26.960124969482422","26.960124969482422","26.960124969482422"
"4982","32.86189651489258","32.86189651489258","32.86189651489258"
"4983","34.48059844970703","34.48059844970703","34.48059844970703"
"4984","38.356597900390625","38.356597900390625","38.356597900390625"
"4985","29.441909790039062","29.441909790039062","29.441909790039062"
"4998","32.86219787597656","32.86219787597656","32.86219787597656"
"4999","33.644371032714844","33.644371032714844","33.644371032714844"
"5000","36.84196853637695","36.84196853637695","36.84196853637695"
"5001","34.26627731323242","34.26627731323242","34.26627731323242"
"5002","43.18700408935547","43.18700408935547","43.18700408935547"
"5003","37.14973068237305","37.14973068237305","37.14973068237305"
"5004","36.24087142944336","36.24087142944336","36.24087142944336"
"5005","35.94569396972656","35.94569396972656","35.94569396972656"
"5006","32.20716094970703","32.20716094970703","32.20716094970703"
"5007","39.963539123535156","39.963539123535156","39.963539123535156"
"5008","38.5247802734375","38.5247802734375","38.5247802734375"
"5009","29.303482055664062","29.303482055664062","29.303482055664062"
"5010","40.02094650268555","40.02094650268555","40.02094650268555"
"5011","40.38976287841797","40.38976287841797","40.38976287841797"
"5012","35.28654861450195","35.28654861450195","35.28654861450195"
"5013","40.88563537597656","40.88563537597656","40.88563537597656"
"5014","23.43172836303711","23.43172836303711","23.43172836303711"
"5015","33.708396911621094","33.708396911621094","33.708396911621094"
"5016","36.35525894165039","36.35525894165039","36.35525894165039"
"5017","34.15715026855469","34.15715026855469","34.15715026855469"
"5018","35.907691955566406","35.907691955566406","35.907691955566406"
"5019","36.182891845703125","36.182891845703125","36.182891845703125"
"5020","40.87248992919922","40.87248992919922","40.87248992919922"
"5021","31.271259307861328","31.271259307861328","31.271259307861328"
"5022","35.499053955078125","35.499053955078125","35.499053955078125"
"5023","39.008018493652344","39.008018493652344","39.008018493652344"
"5024","44.23762512207031","44.23762512207031","44.23762512207031"
"5025","33.201690673828125","33.201690673828125","33.201690673828125"
"5026","32.680992126464844","32.680992126464844","32.680992126464844"
"5027","34.45033264160156","34.45033264160156","34.45033264160156"
"5028","39.74404525756836","39.74404525756836","39.74404525756836"
"5029","31.111146926879883","31.111146926879883","31.111146926879883"
"5030","30.125356674194336","30.125356674194336","30.125356674194336"
"5031","41.898223876953125","41.898223876953125","41.898223876953125"
"5032","30.209487915039062","30.209487915039062","30.209487915039062"
"5033","38.171688079833984","38.171688079833984","38.171688079833984"
"5034","34.88890075683594","34.88890075683594","34.88890075683594"
"5035","39.467647552490234","39.467647552490234","39.467647552490234"
"5036","31.550683975219727","31.550683975219727","31.550683975219727"
"5037","36.444664001464844","36.444664001464844","36.444664001464844"
"5038","32.811912536621094","32.811912536621094","32.811912536621094"
"5039","38.307979583740234","38.307979583740234","38.307979583740234"
"5040","45.272769927978516","45.272769927978516","45.272769927978516"
"5041","31.10511016845703","31.10511016845703","31.10511016845703"
"5042","27.59627342224121","27.59627342224121","27.59627342224121"
"5043","26.285938262939453","26.285938262939453","26.285938262939453"
"5044","32.576438903808594","32.576438903808594","32.576438903808594"
"5045","29.950769424438477","29.950769424438477","29.950769424438477"
"5046","33.65167236328125","33.65167236328125","33.65167236328125"
"5047","46.43231964111328","46.43231964111328","46.43231964111328"
"5048","31.976036071777344","31.976036071777344","31.976036071777344"
"5049","36.139732360839844","36.139732360839844","36.139732360839844"
"5050","28.708492279052734","28.708492279052734","28.708492279052734"
"5051","33.86930465698242","33.86930465698242","33.86930465698242"
"5052","38.852413177490234","38.852413177490234","38.852413177490234"
"5053","35.40203857421875","35.40203857421875","35.40203857421875"
"5054","31.514482498168945","31.514482498168945","31.514482498168945"
"5055","33.22077178955078","33.22077178955078","33.22077178955078"
"5056","32.28327560424805","32.28327560424805","32.28327560424805"
"5057","35.886940002441406","35.886940002441406","35.886940002441406"
"5058","31.29570198059082","31.29570198059082","31.29570198059082"
"5059","38.573402404785156","38.573402404785156","38.573402404785156"
"5060","32.81059646606445","32.81059646606445","32.81059646606445"
"5061","34.46149444580078","34.46149444580078","34.46149444580078"
"5062","28.024642944335938","28.024642944335938","28.024642944335938"
"5063","29.389625549316406","29.389625549316406","29.389625549316406"
"5064","31.72031593322754","31.72031593322754","31.72031593322754"
"5065","33.52392578125","33.52392578125","33.52392578125"
"5066","29.147937774658203","29.147937774658203","29.147937774658203"
"5067","34.33749008178711","34.33749008178711","34.33749008178711"
"5068","26.47707748413086","26.47707748413086","26.47707748413086"
"5069","34.63069152832031","34.63069152832031","34.63069152832031"
"5070","37.356849670410156","37.356849670410156","37.356849670410156"
"5071","33.575294494628906","33.575294494628906","33.575294494628906"
"5072","39.13080596923828","39.13080596923828","39.13080596923828"
"5073","36.62088394165039","36.62088394165039","36.62088394165039"
"5074","30.78985595703125","30.78985595703125","30.78985595703125"
"5075","31.895748138427734","31.895748138427734","31.895748138427734"
"5076","29.200124740600586","29.200124740600586","29.200124740600586"
"5077","38.241947174072266","38.241947174072266","38.241947174072266"
"5078","29.986387252807617","29.986387252807617","29.986387252807617"
"5079","36.796844482421875","36.796844482421875","36.796844482421875"
"5080","37.53514099121094","37.53514099121094","37.53514099121094"
"5081","37.13589096069336","37.13589096069336","37.13589096069336"
"5082","33.14068603515625","33.14068603515625","33.14068603515625"
"5083","36.627845764160156","36.627845764160156","36.627845764160156"
"5084","30.758750915527344","30.758750915527344","30.758750915527344"
"5085","35.172969818115234","35.172969818115234","35.172969818115234"
"5086","29.41025161743164","29.41025161743164","29.41025161743164"
"5087","37.53888702392578","37.53888702392578","37.53888702392578"
"5088","30.791311264038086","30.791311264038086","30.791311264038086"
"5089","32.39971923828125","32.39971923828125","32.39971923828125"
"5090","45.58002853393555","45.58002853393555","45.58002853393555"
"5091","33.641204833984375","33.641204833984375","33.641204833984375"
"5092","43.331504821777344","43.331504821777344","43.331504821777344"
"5093","27.44624900817871","27.44624900817871","27.44624900817871"
"5094","30.640029907226562","30.640029907226562","30.640029907226562"
"5095","37.60059356689453","37.60059356689453","37.60059356689453"
"5096","35.794525146484375","35.794525146484375","35.794525146484375"
"5097","37.850624084472656","37.850624084472656","37.850624084472656"
"5110","35.51905822753906","35.51905822753906","35.51905822753906"
"5111","28.369670867919922","28.369670867919922","28.369670867919922"
"5112","33.94481658935547","33.94481658935547","33.94481658935547"
"5113","33.70090103149414","33.70090103149414","33.70090103149414"
"5114","35.02779769897461","35.02779769897461","35.02779769897461"
"5115","41.69292449951172","41.69292449951172","41.69292449951172"
"5116","37.1282958984375","37.1282958984375","37.1282958984375"
"5117","36.95137023925781","36.95137023925781","36.95137023925781"
"5118","41.7744140625","41.7744140625","41.7744140625"
"5119","36.839332580566406","36.839332580566406","36.839332580566406"
"5120","28.96745491027832","28.96745491027832","28.96745491027832"
"5121","38.05268096923828","38.05268096923828","38.05268096923828"
"5122","31.276981353759766","31.276981353759766","31.276981353759766"
"5123","36.996826171875","36.996826171875","36.996826171875"
"5124","37.53588104248047","37.53588104248047","37.53588104248047"
"5125","38.07184600830078","38.07184600830078","38.07184600830078"
"5126","40.31275939941406","40.31275939941406","40.31275939941406"
"5127","37.39851379394531","37.39851379394531","37.39851379394531"
"5128","38.491302490234375","38.491302490234375","38.491302490234375"
"5129","30.990013122558594","30.990013122558594","30.990013122558594"
"5130","31.492420196533203","31.492420196533203","31.492420196533203"
"5131","29.914491653442383","29.914491653442383","29.914491653442383"
"5132","38.26106262207031","38.26106262207031","38.26106262207031"
"5133","33.109962463378906","33.109962463378906","33.109962463378906"
"5134","37.32966232299805","37.32966232299805","37.32966232299805"
"5135","35.52446365356445","35.52446365356445","35.52446365356445"
"5136","37.795387268066406","37.795387268066406","37.795387268066406"
"5137","42.739654541015625","42.739654541015625","42.739654541015625"
"5138","41.46763229370117","41.46763229370117","41.46763229370117"
"5139","29.16336441040039","29.16336441040039","29.16336441040039"
"5140","29.570484161376953","29.570484161376953","29.570484161376953"
"5141","40.586463928222656","40.586463928222656","40.586463928222656"
"5142","35.43899917602539","35.43899917602539","35.43899917602539"
"5143","37.233341217041016","37.233341217041016","37.233341217041016"
"5144","38.110595703125","38.110595703125","38.110595703125"
"5145","30.524742126464844","30.524742126464844","30.524742126464844"
"5146","34.00293731689453","34.00293731689453","34.00293731689453"
"5147","30.280677795410156","30.280677795410156","30.280677795410156"
"5148","32.17817687988281","32.17817687988281","32.17817687988281"
"5149","36.75562286376953","36.75562286376953","36.75562286376953"
"5150","35.59941482543945","35.59941482543945","35.59941482543945"
"5151","32.133270263671875","32.133270263671875","32.133270263671875"
"5152","35.124961853027344","35.124961853027344","35.124961853027344"
"5153","38.882843017578125","38.882843017578125","38.882843017578125"
"5154","40.45282745361328","40.45282745361328","40.45282745361328"
"5155","36.830345153808594","36.830345153808594","36.830345153808594"
"5156","36.577850341796875","36.577850341796875","36.577850341796875"
"5157","36.33407211303711","36.33407211303711","36.33407211303711"
"5158","31.376296997070312","31.376296997070312","31.376296997070312"
"5159","35.98493957519531","35.98493957519531","35.98493957519531"
"5160","33.293949127197266","33.293949127197266","33.293949127197266"
"5161","37.03388595581055","37.03388595581055","37.03388595581055"
"5162","30.44916343688965","30.44916343688965","30.44916343688965"
"5163","30.142536163330078","30.142536163330078","30.142536163330078"
"5164","35.627052307128906","35.627052307128906","35.627052307128906"
"5165","31.85195541381836","31.85195541381836","31.85195541381836"
"5166","30.927894592285156","30.927894592285156","30.927894592285156"
"5167","33.08396911621094","33.08396911621094","33.08396911621094"
"5168","40.86906051635742","40.86906051635742","40.86906051635742"
"5169","32.43572998046875","32.43572998046875","32.43572998046875"
"5170","37.55619430541992","37.55619430541992","37.55619430541992"
"5171","37.27402877807617","37.27402877807617","37.27402877807617"
"5172","25.320003509521484","25.320003509521484","25.320003509521484"
"5173","39.201141357421875","39.201141357421875","39.201141357421875"
"5174","37.06586837768555","37.06586837768555","37.06586837768555"
"5175","40.818641662597656","40.818641662597656","40.818641662597656"
"5176","39.314754486083984","39.314754486083984","39.314754486083984"
"5177","33.971229553222656","33.971229553222656","33.971229553222656"
"5178","38.79652404785156","38.79652404785156","38.79652404785156"
"5179","26.193294525146484","26.193294525146484","26.193294525146484"
"5180","41.37079620361328","41.37079620361328","41.37079620361328"
"5181","29.827693939208984","29.827693939208984","29.827693939208984"
"5182","37.487457275390625","37.487457275390625","37.487457275390625"
"5183","40.32633972167969","40.32633972167969","40.32633972167969"
"5184","28.1485652923584","28.1485652923584","28.1485652923584"
"5185","30.976238250732422","30.976238250732422","30.976238250732422"
"5186","35.135154724121094","35.135154724121094","35.135154724121094"
"5187","37.5086784362793","37.5086784362793","37.5086784362793"
"5188","36.071128845214844","36.071128845214844","36.071128845214844"
"5189","36.027523040771484","36.027523040771484","36.027523040771484"
"5190","28.06304931640625","28.06304931640625","28.06304931640625"
"5191","35.676578521728516","35.676578521728516","35.676578521728516"
"5192","37.118900299072266","37.118900299072266","37.118900299072266"
"5193","32.91966247558594","32.91966247558594","32.91966247558594"
"5194","35.04808044433594","35.04808044433594","35.04808044433594"
"5195","39.845523834228516","39.845523834228516","39.845523834228516"
"5196","35.45704650878906","35.45704650878906","35.45704650878906"
"5197","34.749168395996094","34.749168395996094","34.749168395996094"
"5198","34.58830261230469","34.58830261230469","34.58830261230469"
"5199","36.499603271484375","36.499603271484375","36.499603271484375"
"5200","33.64118957519531","33.64118957519531","33.64118957519531"
"5201","30.915374755859375","30.915374755859375","30.915374755859375"
"5202","32.265480041503906","32.265480041503906","32.265480041503906"
"5203","31.96086883544922","31.96086883544922","31.96086883544922"
"5204","35.27532958984375","35.27532958984375","35.27532958984375"
"5205","30.112520217895508","30.112520217895508","30.112520217895508"
"5206","37.54094314575195","37.54094314575195","37.54094314575195"
"5207","34.110443115234375","34.110443115234375","34.110443115234375"
"5208","46.582069396972656","46.582069396972656","46.582069396972656"
"5209","29.672462463378906","29.672462463378906","29.672462463378906"
"5222","35.582096099853516","35.582096099853516","35.582096099853516"
"5223","33.3811149597168","33.3811149597168","33.3811149597168"
"5224","35.501075744628906","35.501075744628906","35.501075744628906"
"5225","36.46687316894531","36.46687316894531","36.46687316894531"
"5226","40.8021125793457","40.8021125793457","40.8021125793457"
"5227","35.316829681396484","35.316829681396484","35.316829681396484"
"5228","42.500953674316406","42.500953674316406","42.500953674316406"
"5229","41.376014709472656","41.376014709472656","41.376014709472656"
"5230","29.20279312133789","29.20279312133789","29.20279312133789"
"5231","44.74156951904297","44.74156951904297","44.74156951904297"
"5232","38.77186584472656","38.77186584472656","38.77186584472656"
"5233","42.50510025024414","42.50510025024414","42.50510025024414"
"5234","36.075889587402344","36.075889587402344","36.075889587402344"
"5235","40.74380874633789","40.74380874633789","40.74380874633789"
"5236","36.3304443359375","36.3304443359375","36.3304443359375"
"5237","40.21673583984375","40.21673583984375","40.21673583984375"
"5238","30.505970001220703","30.505970001220703","30.505970001220703"
"5239","32.625877380371094","32.625877380371094","32.625877380371094"
"5240","30.45531463623047","30.45531463623047","30.45531463623047"
"5241","28.920166015625","28.920166015625","28.920166015625"
"5242","35.914371490478516","35.914371490478516","35.914371490478516"
"5243","31.292577743530273","31.292577743530273","31.292577743530273"
"5244","33.32508087158203","33.32508087158203","33.32508087158203"
"5245","29.383323669433594","29.383323669433594","29.383323669433594"
"5246","38.81865692138672","38.81865692138672","38.81865692138672"
"5247","40.95092010498047","40.95092010498047","40.95092010498047"
"5248","37.281883239746094","37.281883239746094","37.281883239746094"
"5249","31.154918670654297","31.154918670654297","31.154918670654297"
"5250","36.09330368041992","36.09330368041992","36.09330368041992"
"5251","35.74024200439453","35.74024200439453","35.74024200439453"
"5252","29.99832534790039","29.99832534790039","29.99832534790039"
"5253","27.116653442382812","27.116653442382812","27.116653442382812"
"5254","33.3256721496582","33.3256721496582","33.3256721496582"
"5255","36.230125427246094","36.230125427246094","36.230125427246094"
"5256","36.04022979736328","36.04022979736328","36.04022979736328"
"5257","44.9394645690918","44.9394645690918","44.9394645690918"
"5258","29.419931411743164","29.419931411743164","29.419931411743164"
"5259","39.921661376953125","39.921661376953125","39.921661376953125"
"5260","36.77916717529297","36.77916717529297","36.77916717529297"
"5261","44.03211975097656","44.03211975097656","44.03211975097656"
"5262","31.530532836914062","31.530532836914062","31.530532836914062"
"5263","35.497066497802734","35.497066497802734","35.497066497802734"
"5264","33.981040954589844","33.981040954589844","33.981040954589844"
"5265","33.89143371582031","33.89143371582031","33.89143371582031"
"5266","32.46733093261719","32.46733093261719","32.46733093261719"
"5267","42.73528289794922","42.73528289794922","42.73528289794922"
"5268","45.5078125","45.5078125","45.5078125"
"5269","33.9845085144043","33.9845085144043","33.9845085144043"
"5270","28.133214950561523","28.133214950561523","28.133214950561523"
"5271","34.13136291503906","34.13136291503906","34.13136291503906"
"5272","39.482242584228516","39.482242584228516","39.482242584228516"
"5273","38.94268035888672","38.94268035888672","38.94268035888672"
"5274","40.794883728027344","40.794883728027344","40.794883728027344"
"5275","36.23089599609375","36.23089599609375","36.23089599609375"
"5276","34.08643341064453","34.08643341064453","34.08643341064453"
"5277","34.479461669921875","34.479461669921875","34.479461669921875"
"5278","25.599529266357422","25.599529266357422","25.599529266357422"
"5279","30.566612243652344","30.566612243652344","30.566612243652344"
"5280","34.90782165527344","34.90782165527344","34.90782165527344"
"5281","27.925283432006836","27.925283432006836","27.925283432006836"
"5282","29.182167053222656","29.182167053222656","29.182167053222656"
"5283","30.74203109741211","30.74203109741211","30.74203109741211"
"5284","33.94697570800781","33.94697570800781","33.94697570800781"
"5285","32.3843994140625","32.3843994140625","32.3843994140625"
"5286","32.83867263793945","32.83867263793945","32.83867263793945"
"5287","30.82618522644043","30.82618522644043","30.82618522644043"
"5288","28.426027297973633","28.426027297973633","28.426027297973633"
"5289","29.704870223999023","29.704870223999023","29.704870223999023"
"5290","35.90764617919922","35.90764617919922","35.90764617919922"
"5303","39.734275817871094","39.734275817871094","39.734275817871094"
"5304","37.0326042175293","37.0326042175293","37.0326042175293"
"5305","26.433975219726562","26.433975219726562","26.433975219726562"
"5306","35.87371826171875","35.87371826171875","35.87371826171875"
"5307","35.43101119995117","35.43101119995117","35.43101119995117"
"5308","30.6393985748291","30.6393985748291","30.6393985748291"
"5309","38.24726867675781","38.24726867675781","38.24726867675781"
"5310","35.05439376831055","35.05439376831055","35.05439376831055"
"5311","33.251094818115234","33.251094818115234","33.251094818115234"
"5312","29.816307067871094","29.816307067871094","29.816307067871094"
"5313","34.24516296386719","34.24516296386719","34.24516296386719"
"5314","38.56034851074219","38.56034851074219","38.56034851074219"
"5315","34.250144958496094","34.250144958496094","34.250144958496094"
"5316","31.272281646728516","31.272281646728516","31.272281646728516"
"5317","30.147586822509766","30.147586822509766","30.147586822509766"
"5318","29.691265106201172","29.691265106201172","29.691265106201172"
"5319","33.366790771484375","33.366790771484375","33.366790771484375"
"5320","31.452125549316406","31.452125549316406","31.452125549316406"
"5321","29.61054229736328","29.61054229736328","29.61054229736328"
"5322","36.72244644165039","36.72244644165039","36.72244644165039"
"5323","41.53934860229492","41.53934860229492","41.53934860229492"
"5324","31.489198684692383","31.489198684692383","31.489198684692383"
"5325","37.48427963256836","37.48427963256836","37.48427963256836"
"5326","33.086944580078125","33.086944580078125","33.086944580078125"
"5327","35.67456817626953","35.67456817626953","35.67456817626953"
"5328","29.546056747436523","29.546056747436523","29.546056747436523"
"5329","28.16582489013672","28.16582489013672","28.16582489013672"
"5330","33.914794921875","33.914794921875","33.914794921875"
"5331","39.976593017578125","39.976593017578125","39.976593017578125"
"5332","35.441749572753906","35.441749572753906","35.441749572753906"
"5333","35.56657409667969","35.56657409667969","35.56657409667969"
"5334","30.721134185791016","30.721134185791016","30.721134185791016"
"5335","43.85575866699219","43.85575866699219","43.85575866699219"
"5336","38.997535705566406","38.997535705566406","38.997535705566406"
"5337","37.65559005737305","37.65559005737305","37.65559005737305"
"5338","36.66040802001953","36.66040802001953","36.66040802001953"
"5339","36.023048400878906","36.023048400878906","36.023048400878906"
"5340","36.1531982421875","36.1531982421875","36.1531982421875"
"5341","38.65838623046875","38.65838623046875","38.65838623046875"
"5342","25.634811401367188","25.634811401367188","25.634811401367188"
"5343","32.61494445800781","32.61494445800781","32.61494445800781"
"5344","34.40314865112305","34.40314865112305","34.40314865112305"
"5345","33.311954498291016","33.311954498291016","33.311954498291016"
"5346","31.269779205322266","31.269779205322266","31.269779205322266"
"5347","33.30200958251953","33.30200958251953","33.30200958251953"
"5348","30.643102645874023","30.643102645874023","30.643102645874023"
"5349","38.59131622314453","38.59131622314453","38.59131622314453"
"5350","38.077392578125","38.077392578125","38.077392578125"
"5351","43.40607833862305","43.40607833862305","43.40607833862305"
"5352","35.12696838378906","35.12696838378906","35.12696838378906"
"5353","38.10045623779297","38.10045623779297","38.10045623779297"
"5354","31.7404842376709","31.7404842376709","31.7404842376709"
"5355","31.507436752319336","31.507436752319336","31.507436752319336"
"5356","31.648391723632812","31.648391723632812","31.648391723632812"
"5357","38.43121337890625","38.43121337890625","38.43121337890625"
"5358","32.604949951171875","32.604949951171875","32.604949951171875"
"5359","40.316261291503906","40.316261291503906","40.316261291503906"
"5360","32.755271911621094","32.755271911621094","32.755271911621094"
"5361","39.44297790527344","39.44297790527344","39.44297790527344"
"5362","26.912662506103516","26.912662506103516","26.912662506103516"
"5363","39.801483154296875","39.801483154296875","39.801483154296875"
"5364","38.39564514160156","38.39564514160156","38.39564514160156"
"5365","34.807979583740234","34.807979583740234","34.807979583740234"
"5366","33.48169708251953","33.48169708251953","33.48169708251953"
"5367","36.97333526611328","36.97333526611328","36.97333526611328"
"5368","31.883113861083984","31.883113861083984","31.883113861083984"
"5369","27.66376304626465","27.66376304626465","27.66376304626465"
"5370","30.63854217529297","30.63854217529297","30.63854217529297"
"5371","41.167781829833984","41.167781829833984","41.167781829833984"
"5372","33.89674377441406","33.89674377441406","33.89674377441406"
"5373","39.38193893432617","39.38193893432617","39.38193893432617"
"5374","28.971254348754883","28.971254348754883","28.971254348754883"
"5375","33.86027145385742","33.86027145385742","33.86027145385742"
"5376","33.56886291503906","33.56886291503906","33.56886291503906"
"5377","31.156898498535156","31.156898498535156","31.156898498535156"
"5378","31.34295654296875","31.34295654296875","31.34295654296875"
"5379","31.300092697143555","31.300092697143555","31.300092697143555"
"5380","36.2949333190918","36.2949333190918","36.2949333190918"
"5381","34.21635437011719","34.21635437011719","34.21635437011719"
"5382","39.205078125","39.205078125","39.205078125"
"5383","36.81393051147461","36.81393051147461","36.81393051147461"
"5384","36.965415954589844","36.965415954589844","36.965415954589844"
"5385","42.97230529785156","42.97230529785156","42.97230529785156"
"5386","33.3836669921875","33.3836669921875","33.3836669921875"
"5387","33.03319549560547","33.03319549560547","33.03319549560547"
"5388","28.266555786132812","28.266555786132812","28.266555786132812"
"5389","27.750972747802734","27.750972747802734","27.750972747802734"
"5390","32.66933059692383","32.66933059692383","32.66933059692383"
