"Step","golden-forest-1144 - loss","golden-forest-1144 - loss__MIN","golden-forest-1144 - loss__MAX"
"8657","27.997894287109375","27.997894287109375","27.997894287109375"
"8658","28.22119140625","28.22119140625","28.22119140625"
"8659","22.41750717163086","22.41750717163086","22.41750717163086"
"8660","28.263134002685547","28.263134002685547","28.263134002685547"
"8661","26.909854888916016","26.909854888916016","26.909854888916016"
"8662","33.46632385253906","33.46632385253906","33.46632385253906"
"8663","26.851131439208984","26.851131439208984","26.851131439208984"
"8664","26.8284912109375","26.8284912109375","26.8284912109375"
"8665","25.424388885498047","25.424388885498047","25.424388885498047"
"8666","27.29062271118164","27.29062271118164","27.29062271118164"
"8667","30.112194061279297","30.112194061279297","30.112194061279297"
"8668","23.92551040649414","23.92551040649414","23.92551040649414"
"8669","31.742755889892578","31.742755889892578","31.742755889892578"
"8670","26.064605712890625","26.064605712890625","26.064605712890625"
"8671","26.880752563476562","26.880752563476562","26.880752563476562"
"8672","22.40203094482422","22.40203094482422","22.40203094482422"
"8673","27.352001190185547","27.352001190185547","27.352001190185547"
"8674","30.091581344604492","30.091581344604492","30.091581344604492"
"8675","27.149700164794922","27.149700164794922","27.149700164794922"
"8676","20.032047271728516","20.032047271728516","20.032047271728516"
"8677","32.24993133544922","32.24993133544922","32.24993133544922"
"8678","23.936187744140625","23.936187744140625","23.936187744140625"
"8679","22.46051597595215","22.46051597595215","22.46051597595215"
"8680","27.756977081298828","27.756977081298828","27.756977081298828"
"8681","26.554485321044922","26.554485321044922","26.554485321044922"
"8682","23.350446701049805","23.350446701049805","23.350446701049805"
"8683","25.809688568115234","25.809688568115234","25.809688568115234"
"8684","25.440969467163086","25.440969467163086","25.440969467163086"
"8685","26.44427490234375","26.44427490234375","26.44427490234375"
"8686","23.04686164855957","23.04686164855957","23.04686164855957"
"8687","25.2650146484375","25.2650146484375","25.2650146484375"
"8688","20.37588119506836","20.37588119506836","20.37588119506836"
"8701","37.32670593261719","37.32670593261719","37.32670593261719"
"8702","26.815027236938477","26.815027236938477","26.815027236938477"
"8703","43.871421813964844","43.871421813964844","43.871421813964844"
"8704","26.169078826904297","26.169078826904297","26.169078826904297"
"8705","28.834030151367188","28.834030151367188","28.834030151367188"
"8706","27.069171905517578","27.069171905517578","27.069171905517578"
"8707","25.953706741333008","25.953706741333008","25.953706741333008"
"8708","23.588382720947266","23.588382720947266","23.588382720947266"
"8709","26.56463050842285","26.56463050842285","26.56463050842285"
"8710","26.607362747192383","26.607362747192383","26.607362747192383"
"8711","23.01997184753418","23.01997184753418","23.01997184753418"
"8712","26.30868148803711","26.30868148803711","26.30868148803711"
"8713","26.667722702026367","26.667722702026367","26.667722702026367"
"8714","21.295604705810547","21.295604705810547","21.295604705810547"
"8715","24.635286331176758","24.635286331176758","24.635286331176758"
"8716","24.639667510986328","24.639667510986328","24.639667510986328"
"8717","23.730487823486328","23.730487823486328","23.730487823486328"
"8718","29.647632598876953","29.647632598876953","29.647632598876953"
"8719","26.677814483642578","26.677814483642578","26.677814483642578"
"8720","29.704233169555664","29.704233169555664","29.704233169555664"
"8721","24.113771438598633","24.113771438598633","24.113771438598633"
"8722","26.72519302368164","26.72519302368164","26.72519302368164"
"8723","24.84256935119629","24.84256935119629","24.84256935119629"
"8724","26.650373458862305","26.650373458862305","26.650373458862305"
"8725","26.239349365234375","26.239349365234375","26.239349365234375"
"8726","27.94036102294922","27.94036102294922","27.94036102294922"
"8727","22.01403045654297","22.01403045654297","22.01403045654297"
"8728","22.33745574951172","22.33745574951172","22.33745574951172"
"8729","27.06097412109375","27.06097412109375","27.06097412109375"
"8730","23.622276306152344","23.622276306152344","23.622276306152344"
"8731","28.921295166015625","28.921295166015625","28.921295166015625"
"8732","25.992691040039062","25.992691040039062","25.992691040039062"
"8733","30.264375686645508","30.264375686645508","30.264375686645508"
"8734","24.068601608276367","24.068601608276367","24.068601608276367"
"8735","25.22291374206543","25.22291374206543","25.22291374206543"
"8736","26.93083953857422","26.93083953857422","26.93083953857422"
"8737","24.791316986083984","24.791316986083984","24.791316986083984"
"8738","26.168514251708984","26.168514251708984","26.168514251708984"
"8739","22.90000343322754","22.90000343322754","22.90000343322754"
"8740","29.730308532714844","29.730308532714844","29.730308532714844"
"8741","27.94706916809082","27.94706916809082","27.94706916809082"
"8742","28.11661720275879","28.11661720275879","28.11661720275879"
"8743","23.502269744873047","23.502269744873047","23.502269744873047"
"8744","32.35979461669922","32.35979461669922","32.35979461669922"
"8745","30.292892456054688","30.292892456054688","30.292892456054688"
"8746","28.319355010986328","28.319355010986328","28.319355010986328"
"8747","27.097347259521484","27.097347259521484","27.097347259521484"
"8748","22.42355728149414","22.42355728149414","22.42355728149414"
"8749","26.079204559326172","26.079204559326172","26.079204559326172"
"8750","31.553451538085938","31.553451538085938","31.553451538085938"
"8751","23.29996109008789","23.29996109008789","23.29996109008789"
"8752","30.23898696899414","30.23898696899414","30.23898696899414"
"8753","30.296276092529297","30.296276092529297","30.296276092529297"
"8754","29.274429321289062","29.274429321289062","29.274429321289062"
"8755","25.287221908569336","25.287221908569336","25.287221908569336"
"8756","27.396501541137695","27.396501541137695","27.396501541137695"
"8757","25.71102523803711","25.71102523803711","25.71102523803711"
"8758","27.8502140045166","27.8502140045166","27.8502140045166"
"8759","27.639766693115234","27.639766693115234","27.639766693115234"
"8760","24.538694381713867","24.538694381713867","24.538694381713867"
"8761","27.540075302124023","27.540075302124023","27.540075302124023"
"8762","25.245431900024414","25.245431900024414","25.245431900024414"
"8763","26.575592041015625","26.575592041015625","26.575592041015625"
"8764","23.38796043395996","23.38796043395996","23.38796043395996"
"8765","23.976951599121094","23.976951599121094","23.976951599121094"
"8766","34.28364562988281","34.28364562988281","34.28364562988281"
"8767","19.8491153717041","19.8491153717041","19.8491153717041"
"8768","23.56854248046875","23.56854248046875","23.56854248046875"
"8769","29.52997398376465","29.52997398376465","29.52997398376465"
"8770","26.547874450683594","26.547874450683594","26.547874450683594"
"8771","26.286983489990234","26.286983489990234","26.286983489990234"
"8772","27.023347854614258","27.023347854614258","27.023347854614258"
"8773","32.03385925292969","32.03385925292969","32.03385925292969"
"8774","26.196693420410156","26.196693420410156","26.196693420410156"
"8775","21.88553810119629","21.88553810119629","21.88553810119629"
"8776","21.870925903320312","21.870925903320312","21.870925903320312"
"8777","24.430965423583984","24.430965423583984","24.430965423583984"
"8778","27.01363754272461","27.01363754272461","27.01363754272461"
"8779","23.698848724365234","23.698848724365234","23.698848724365234"
"8780","22.62364959716797","22.62364959716797","22.62364959716797"
"8781","26.207212448120117","26.207212448120117","26.207212448120117"
"8782","25.648719787597656","25.648719787597656","25.648719787597656"
"8783","30.29138946533203","30.29138946533203","30.29138946533203"
"8784","25.70316505432129","25.70316505432129","25.70316505432129"
"8785","29.95305824279785","29.95305824279785","29.95305824279785"
"8786","26.263076782226562","26.263076782226562","26.263076782226562"
"8787","32.42001724243164","32.42001724243164","32.42001724243164"
"8788","25.971805572509766","25.971805572509766","25.971805572509766"
"8789","33.813507080078125","33.813507080078125","33.813507080078125"
"8790","31.31675910949707","31.31675910949707","31.31675910949707"
"8791","28.017915725708008","28.017915725708008","28.017915725708008"
"8792","26.134920120239258","26.134920120239258","26.134920120239258"
"8793","27.693483352661133","27.693483352661133","27.693483352661133"
"8794","24.996715545654297","24.996715545654297","24.996715545654297"
"8795","28.605304718017578","28.605304718017578","28.605304718017578"
"8796","23.01695442199707","23.01695442199707","23.01695442199707"
"8797","28.103588104248047","28.103588104248047","28.103588104248047"
"8798","31.02047348022461","31.02047348022461","31.02047348022461"
"8799","29.638885498046875","29.638885498046875","29.638885498046875"
"8800","22.982501983642578","22.982501983642578","22.982501983642578"
"8813","29.062986373901367","29.062986373901367","29.062986373901367"
"8814","25.518096923828125","25.518096923828125","25.518096923828125"
"8815","27.784088134765625","27.784088134765625","27.784088134765625"
"8816","27.966014862060547","27.966014862060547","27.966014862060547"
"8817","23.488754272460938","23.488754272460938","23.488754272460938"
"8818","25.66588592529297","25.66588592529297","25.66588592529297"
"8819","32.22917938232422","32.22917938232422","32.22917938232422"
"8820","26.099510192871094","26.099510192871094","26.099510192871094"
"8821","21.490001678466797","21.490001678466797","21.490001678466797"
"8822","29.69428253173828","29.69428253173828","29.69428253173828"
"8823","29.136690139770508","29.136690139770508","29.136690139770508"
"8824","27.34210968017578","27.34210968017578","27.34210968017578"
"8825","21.789432525634766","21.789432525634766","21.789432525634766"
"8826","27.632774353027344","27.632774353027344","27.632774353027344"
"8827","25.40077781677246","25.40077781677246","25.40077781677246"
"8828","22.82476806640625","22.82476806640625","22.82476806640625"
"8829","27.623050689697266","27.623050689697266","27.623050689697266"
"8830","26.398399353027344","26.398399353027344","26.398399353027344"
"8831","21.50476837158203","21.50476837158203","21.50476837158203"
"8832","28.750377655029297","28.750377655029297","28.750377655029297"
"8833","24.2130126953125","24.2130126953125","24.2130126953125"
"8834","24.167156219482422","24.167156219482422","24.167156219482422"
"8835","22.653919219970703","22.653919219970703","22.653919219970703"
"8836","26.124713897705078","26.124713897705078","26.124713897705078"
"8837","28.150772094726562","28.150772094726562","28.150772094726562"
"8838","30.71347427368164","30.71347427368164","30.71347427368164"
"8839","28.169740676879883","28.169740676879883","28.169740676879883"
"8840","24.717267990112305","24.717267990112305","24.717267990112305"
"8841","23.457040786743164","23.457040786743164","23.457040786743164"
"8842","25.881784439086914","25.881784439086914","25.881784439086914"
"8843","29.449657440185547","29.449657440185547","29.449657440185547"
"8844","28.501750946044922","28.501750946044922","28.501750946044922"
"8845","31.43345832824707","31.43345832824707","31.43345832824707"
"8846","27.008010864257812","27.008010864257812","27.008010864257812"
"8847","27.47139549255371","27.47139549255371","27.47139549255371"
"8848","29.558015823364258","29.558015823364258","29.558015823364258"
"8849","27.82784652709961","27.82784652709961","27.82784652709961"
"8850","22.139162063598633","22.139162063598633","22.139162063598633"
"8851","25.757869720458984","25.757869720458984","25.757869720458984"
"8852","26.063060760498047","26.063060760498047","26.063060760498047"
"8853","25.99493408203125","25.99493408203125","25.99493408203125"
"8854","24.118253707885742","24.118253707885742","24.118253707885742"
"8855","26.133089065551758","26.133089065551758","26.133089065551758"
"8856","24.212894439697266","24.212894439697266","24.212894439697266"
"8857","33.02864074707031","33.02864074707031","33.02864074707031"
"8858","28.286972045898438","28.286972045898438","28.286972045898438"
"8859","21.99090576171875","21.99090576171875","21.99090576171875"
"8860","32.02376937866211","32.02376937866211","32.02376937866211"
"8861","24.144058227539062","24.144058227539062","24.144058227539062"
"8862","22.34063720703125","22.34063720703125","22.34063720703125"
"8863","22.885066986083984","22.885066986083984","22.885066986083984"
"8864","17.901641845703125","17.901641845703125","17.901641845703125"
"8865","22.95895004272461","22.95895004272461","22.95895004272461"
"8866","31.023386001586914","31.023386001586914","31.023386001586914"
"8867","26.351186752319336","26.351186752319336","26.351186752319336"
"8868","27.871437072753906","27.871437072753906","27.871437072753906"
"8869","23.393901824951172","23.393901824951172","23.393901824951172"
"8870","23.342052459716797","23.342052459716797","23.342052459716797"
"8871","23.987516403198242","23.987516403198242","23.987516403198242"
"8872","25.32074737548828","25.32074737548828","25.32074737548828"
"8873","26.200733184814453","26.200733184814453","26.200733184814453"
"8874","22.848316192626953","22.848316192626953","22.848316192626953"
"8875","27.870975494384766","27.870975494384766","27.870975494384766"
"8876","29.192989349365234","29.192989349365234","29.192989349365234"
"8877","29.88726043701172","29.88726043701172","29.88726043701172"
"8878","26.062210083007812","26.062210083007812","26.062210083007812"
"8879","30.740833282470703","30.740833282470703","30.740833282470703"
"8880","27.267086029052734","27.267086029052734","27.267086029052734"
"8881","24.10614013671875","24.10614013671875","24.10614013671875"
"8882","24.648866653442383","24.648866653442383","24.648866653442383"
"8883","23.098527908325195","23.098527908325195","23.098527908325195"
"8884","25.089561462402344","25.089561462402344","25.089561462402344"
"8885","26.02678108215332","26.02678108215332","26.02678108215332"
"8886","22.861703872680664","22.861703872680664","22.861703872680664"
"8887","24.986621856689453","24.986621856689453","24.986621856689453"
"8888","25.667633056640625","25.667633056640625","25.667633056640625"
"8889","30.7005672454834","30.7005672454834","30.7005672454834"
"8890","26.697162628173828","26.697162628173828","26.697162628173828"
"8891","26.74872589111328","26.74872589111328","26.74872589111328"
"8892","26.85087776184082","26.85087776184082","26.85087776184082"
"8893","31.431743621826172","31.431743621826172","31.431743621826172"
"8894","27.055679321289062","27.055679321289062","27.055679321289062"
"8895","31.467422485351562","31.467422485351562","31.467422485351562"
"8896","26.287899017333984","26.287899017333984","26.287899017333984"
"8897","22.2897891998291","22.2897891998291","22.2897891998291"
"8898","26.541767120361328","26.541767120361328","26.541767120361328"
"8899","28.543914794921875","28.543914794921875","28.543914794921875"
"8900","34.788482666015625","34.788482666015625","34.788482666015625"
"8901","23.605167388916016","23.605167388916016","23.605167388916016"
"8902","30.60185432434082","30.60185432434082","30.60185432434082"
"8903","29.136253356933594","29.136253356933594","29.136253356933594"
"8904","29.094791412353516","29.094791412353516","29.094791412353516"
"8905","24.71623420715332","24.71623420715332","24.71623420715332"
"8906","28.878679275512695","28.878679275512695","28.878679275512695"
"8907","30.733257293701172","30.733257293701172","30.733257293701172"
"8908","26.00875473022461","26.00875473022461","26.00875473022461"
"8909","29.932567596435547","29.932567596435547","29.932567596435547"
"8910","21.997831344604492","21.997831344604492","21.997831344604492"
"8911","24.165538787841797","24.165538787841797","24.165538787841797"
"8912","25.628345489501953","25.628345489501953","25.628345489501953"
"8925","29.692855834960938","29.692855834960938","29.692855834960938"
"8926","28.694412231445312","28.694412231445312","28.694412231445312"
"8927","24.711563110351562","24.711563110351562","24.711563110351562"
"8928","22.45368766784668","22.45368766784668","22.45368766784668"
"8929","23.309118270874023","23.309118270874023","23.309118270874023"
"8930","23.578594207763672","23.578594207763672","23.578594207763672"
"8931","26.440982818603516","26.440982818603516","26.440982818603516"
"8932","27.088233947753906","27.088233947753906","27.088233947753906"
"8933","30.30824089050293","30.30824089050293","30.30824089050293"
"8934","26.284786224365234","26.284786224365234","26.284786224365234"
"8935","22.844886779785156","22.844886779785156","22.844886779785156"
"8936","27.04030990600586","27.04030990600586","27.04030990600586"
"8937","32.35028839111328","32.35028839111328","32.35028839111328"
"8938","23.760337829589844","23.760337829589844","23.760337829589844"
"8939","22.837156295776367","22.837156295776367","22.837156295776367"
"8940","31.76828956604004","31.76828956604004","31.76828956604004"
"8941","20.69110870361328","20.69110870361328","20.69110870361328"
"8942","28.25861358642578","28.25861358642578","28.25861358642578"
"8943","24.6090030670166","24.6090030670166","24.6090030670166"
"8944","26.55709457397461","26.55709457397461","26.55709457397461"
"8945","24.425735473632812","24.425735473632812","24.425735473632812"
"8946","28.095592498779297","28.095592498779297","28.095592498779297"
"8947","32.48820877075195","32.48820877075195","32.48820877075195"
"8948","31.092628479003906","31.092628479003906","31.092628479003906"
"8949","25.35809326171875","25.35809326171875","25.35809326171875"
"8950","26.859214782714844","26.859214782714844","26.859214782714844"
"8951","25.159748077392578","25.159748077392578","25.159748077392578"
"8952","28.77832794189453","28.77832794189453","28.77832794189453"
"8953","27.456510543823242","27.456510543823242","27.456510543823242"
"8954","27.42572593688965","27.42572593688965","27.42572593688965"
"8955","26.38783073425293","26.38783073425293","26.38783073425293"
"8956","27.380504608154297","27.380504608154297","27.380504608154297"
"8957","25.147253036499023","25.147253036499023","25.147253036499023"
"8958","26.995723724365234","26.995723724365234","26.995723724365234"
"8959","27.75192642211914","27.75192642211914","27.75192642211914"
"8960","27.761348724365234","27.761348724365234","27.761348724365234"
"8961","25.80630874633789","25.80630874633789","25.80630874633789"
"8962","28.253803253173828","28.253803253173828","28.253803253173828"
"8963","26.65223503112793","26.65223503112793","26.65223503112793"
"8964","29.129337310791016","29.129337310791016","29.129337310791016"
"8965","28.374156951904297","28.374156951904297","28.374156951904297"
"8966","20.766799926757812","20.766799926757812","20.766799926757812"
"8967","28.45863914489746","28.45863914489746","28.45863914489746"
"8968","25.539886474609375","25.539886474609375","25.539886474609375"
"8969","27.218753814697266","27.218753814697266","27.218753814697266"
"8970","28.962432861328125","28.962432861328125","28.962432861328125"
"8971","30.247154235839844","30.247154235839844","30.247154235839844"
"8972","28.057987213134766","28.057987213134766","28.057987213134766"
"8973","24.073030471801758","24.073030471801758","24.073030471801758"
"8974","30.191831588745117","30.191831588745117","30.191831588745117"
"8975","26.077144622802734","26.077144622802734","26.077144622802734"
"8976","26.53839111328125","26.53839111328125","26.53839111328125"
"8977","28.609054565429688","28.609054565429688","28.609054565429688"
"8978","23.79682159423828","23.79682159423828","23.79682159423828"
"8979","24.813140869140625","24.813140869140625","24.813140869140625"
"8980","22.545085906982422","22.545085906982422","22.545085906982422"
"8981","28.74151611328125","28.74151611328125","28.74151611328125"
"8982","34.867584228515625","34.867584228515625","34.867584228515625"
"8983","27.101133346557617","27.101133346557617","27.101133346557617"
"8984","26.84250831604004","26.84250831604004","26.84250831604004"
"8985","31.38652801513672","31.38652801513672","31.38652801513672"
"8986","30.362497329711914","30.362497329711914","30.362497329711914"
"8987","29.196924209594727","29.196924209594727","29.196924209594727"
"8988","34.91151428222656","34.91151428222656","34.91151428222656"
"8989","28.536937713623047","28.536937713623047","28.536937713623047"
"8990","28.797645568847656","28.797645568847656","28.797645568847656"
"8991","29.13013458251953","29.13013458251953","29.13013458251953"
"8992","36.70339584350586","36.70339584350586","36.70339584350586"
"8993","29.850799560546875","29.850799560546875","29.850799560546875"
"9006","25.704431533813477","25.704431533813477","25.704431533813477"
"9007","22.4460506439209","22.4460506439209","22.4460506439209"
"9008","24.755050659179688","24.755050659179688","24.755050659179688"
"9009","32.136497497558594","32.136497497558594","32.136497497558594"
"9010","30.07158851623535","30.07158851623535","30.07158851623535"
"9011","20.888635635375977","20.888635635375977","20.888635635375977"
"9012","28.6155948638916","28.6155948638916","28.6155948638916"
"9013","23.457645416259766","23.457645416259766","23.457645416259766"
"9014","31.156278610229492","31.156278610229492","31.156278610229492"
"9015","22.848339080810547","22.848339080810547","22.848339080810547"
"9016","28.50625228881836","28.50625228881836","28.50625228881836"
"9017","31.579090118408203","31.579090118408203","31.579090118408203"
"9018","25.348594665527344","25.348594665527344","25.348594665527344"
"9019","28.038284301757812","28.038284301757812","28.038284301757812"
"9020","28.46953582763672","28.46953582763672","28.46953582763672"
"9021","26.060428619384766","26.060428619384766","26.060428619384766"
"9022","30.946632385253906","30.946632385253906","30.946632385253906"
"9023","27.024362564086914","27.024362564086914","27.024362564086914"
"9024","27.384017944335938","27.384017944335938","27.384017944335938"
"9025","30.933509826660156","30.933509826660156","30.933509826660156"
"9026","25.48377799987793","25.48377799987793","25.48377799987793"
"9027","23.095481872558594","23.095481872558594","23.095481872558594"
"9028","29.143341064453125","29.143341064453125","29.143341064453125"
"9029","30.901630401611328","30.901630401611328","30.901630401611328"
"9030","31.142620086669922","31.142620086669922","31.142620086669922"
"9031","24.158004760742188","24.158004760742188","24.158004760742188"
"9032","31.05373191833496","31.05373191833496","31.05373191833496"
"9033","23.135801315307617","23.135801315307617","23.135801315307617"
"9034","30.316749572753906","30.316749572753906","30.316749572753906"
"9035","24.473604202270508","24.473604202270508","24.473604202270508"
"9036","28.305870056152344","28.305870056152344","28.305870056152344"
"9037","29.659467697143555","29.659467697143555","29.659467697143555"
"9038","25.155118942260742","25.155118942260742","25.155118942260742"
"9039","23.664718627929688","23.664718627929688","23.664718627929688"
"9040","23.83708953857422","23.83708953857422","23.83708953857422"
"9041","23.194143295288086","23.194143295288086","23.194143295288086"
"9042","25.362689971923828","25.362689971923828","25.362689971923828"
"9043","21.85196876525879","21.85196876525879","21.85196876525879"
"9044","24.61157989501953","24.61157989501953","24.61157989501953"
"9045","25.27210235595703","25.27210235595703","25.27210235595703"
"9046","25.807958602905273","25.807958602905273","25.807958602905273"
"9047","27.412857055664062","27.412857055664062","27.412857055664062"
"9048","25.150394439697266","25.150394439697266","25.150394439697266"
"9049","23.835996627807617","23.835996627807617","23.835996627807617"
"9050","26.483657836914062","26.483657836914062","26.483657836914062"
"9051","28.207763671875","28.207763671875","28.207763671875"
"9052","24.14731216430664","24.14731216430664","24.14731216430664"
"9053","24.0563907623291","24.0563907623291","24.0563907623291"
"9054","32.80763244628906","32.80763244628906","32.80763244628906"
"9055","27.942733764648438","27.942733764648438","27.942733764648438"
"9056","24.271520614624023","24.271520614624023","24.271520614624023"
"9057","25.727462768554688","25.727462768554688","25.727462768554688"
"9058","21.486412048339844","21.486412048339844","21.486412048339844"
"9059","28.823217391967773","28.823217391967773","28.823217391967773"
"9060","20.517337799072266","20.517337799072266","20.517337799072266"
"9061","28.775644302368164","28.775644302368164","28.775644302368164"
"9062","25.057659149169922","25.057659149169922","25.057659149169922"
"9063","29.327251434326172","29.327251434326172","29.327251434326172"
"9064","29.239635467529297","29.239635467529297","29.239635467529297"
"9065","23.612281799316406","23.612281799316406","23.612281799316406"
"9066","26.040395736694336","26.040395736694336","26.040395736694336"
"9067","24.971664428710938","24.971664428710938","24.971664428710938"
"9068","29.972103118896484","29.972103118896484","29.972103118896484"
"9069","27.751174926757812","27.751174926757812","27.751174926757812"
"9070","31.24498748779297","31.24498748779297","31.24498748779297"
"9071","34.32014465332031","34.32014465332031","34.32014465332031"
"9072","27.084129333496094","27.084129333496094","27.084129333496094"
"9073","19.204261779785156","19.204261779785156","19.204261779785156"
"9074","24.570077896118164","24.570077896118164","24.570077896118164"
"9075","31.48908042907715","31.48908042907715","31.48908042907715"
"9076","27.42528533935547","27.42528533935547","27.42528533935547"
"9077","26.970022201538086","26.970022201538086","26.970022201538086"
"9078","30.054262161254883","30.054262161254883","30.054262161254883"
"9079","29.762353897094727","29.762353897094727","29.762353897094727"
"9080","27.255935668945312","27.255935668945312","27.255935668945312"
"9081","23.710193634033203","23.710193634033203","23.710193634033203"
"9082","27.638750076293945","27.638750076293945","27.638750076293945"
"9083","27.073781967163086","27.073781967163086","27.073781967163086"
"9084","21.833538055419922","21.833538055419922","21.833538055419922"
"9085","25.160507202148438","25.160507202148438","25.160507202148438"
"9086","28.23448944091797","28.23448944091797","28.23448944091797"
"9087","24.48052215576172","24.48052215576172","24.48052215576172"
"9088","29.02634048461914","29.02634048461914","29.02634048461914"
"9089","20.37948989868164","20.37948989868164","20.37948989868164"
"9090","20.5682430267334","20.5682430267334","20.5682430267334"
"9091","25.275901794433594","25.275901794433594","25.275901794433594"
"9092","27.63702964782715","27.63702964782715","27.63702964782715"
"9093","27.037109375","27.037109375","27.037109375"
"9094","27.583486557006836","27.583486557006836","27.583486557006836"
"9095","30.04286003112793","30.04286003112793","30.04286003112793"
"9096","21.675296783447266","21.675296783447266","21.675296783447266"
"9097","23.199369430541992","23.199369430541992","23.199369430541992"
"9098","27.79787254333496","27.79787254333496","27.79787254333496"
"9099","28.238826751708984","28.238826751708984","28.238826751708984"
"9100","27.384933471679688","27.384933471679688","27.384933471679688"
"9101","26.96984100341797","26.96984100341797","26.96984100341797"
"9102","21.70365333557129","21.70365333557129","21.70365333557129"
"9103","30.26465606689453","30.26465606689453","30.26465606689453"
"9104","28.625171661376953","28.625171661376953","28.625171661376953"
"9105","24.111642837524414","24.111642837524414","24.111642837524414"
"9118","23.549203872680664","23.549203872680664","23.549203872680664"
"9119","30.726215362548828","30.726215362548828","30.726215362548828"
"9120","25.960458755493164","25.960458755493164","25.960458755493164"
"9121","24.88486671447754","24.88486671447754","24.88486671447754"
"9122","21.411300659179688","21.411300659179688","21.411300659179688"
"9123","27.0291690826416","27.0291690826416","27.0291690826416"
"9124","25.599578857421875","25.599578857421875","25.599578857421875"
"9125","24.816062927246094","24.816062927246094","24.816062927246094"
"9126","27.41799545288086","27.41799545288086","27.41799545288086"
"9127","18.375139236450195","18.375139236450195","18.375139236450195"
"9128","28.789108276367188","28.789108276367188","28.789108276367188"
"9129","25.735313415527344","25.735313415527344","25.735313415527344"
"9130","25.895526885986328","25.895526885986328","25.895526885986328"
"9131","26.71436309814453","26.71436309814453","26.71436309814453"
"9132","26.92618179321289","26.92618179321289","26.92618179321289"
"9133","29.57636260986328","29.57636260986328","29.57636260986328"
"9134","31.36221694946289","31.36221694946289","31.36221694946289"
"9135","22.623952865600586","22.623952865600586","22.623952865600586"
"9136","23.735267639160156","23.735267639160156","23.735267639160156"
"9137","24.60727310180664","24.60727310180664","24.60727310180664"
"9138","26.496753692626953","26.496753692626953","26.496753692626953"
"9139","26.842330932617188","26.842330932617188","26.842330932617188"
"9140","23.882278442382812","23.882278442382812","23.882278442382812"
"9141","31.200183868408203","31.200183868408203","31.200183868408203"
"9142","28.67246437072754","28.67246437072754","28.67246437072754"
"9143","25.429298400878906","25.429298400878906","25.429298400878906"
"9144","22.78314208984375","22.78314208984375","22.78314208984375"
"9145","23.8172607421875","23.8172607421875","23.8172607421875"
"9146","26.394290924072266","26.394290924072266","26.394290924072266"
"9147","24.546627044677734","24.546627044677734","24.546627044677734"
"9148","23.20425033569336","23.20425033569336","23.20425033569336"
"9149","27.496551513671875","27.496551513671875","27.496551513671875"
"9150","25.472719192504883","25.472719192504883","25.472719192504883"
"9151","27.218793869018555","27.218793869018555","27.218793869018555"
"9152","24.965316772460938","24.965316772460938","24.965316772460938"
"9153","22.763378143310547","22.763378143310547","22.763378143310547"
"9154","28.927230834960938","28.927230834960938","28.927230834960938"
"9155","22.387012481689453","22.387012481689453","22.387012481689453"
"9156","33.088626861572266","33.088626861572266","33.088626861572266"
"9157","25.036094665527344","25.036094665527344","25.036094665527344"
"9158","24.9517822265625","24.9517822265625","24.9517822265625"
"9159","23.670494079589844","23.670494079589844","23.670494079589844"
"9160","26.49850845336914","26.49850845336914","26.49850845336914"
"9161","29.401885986328125","29.401885986328125","29.401885986328125"
"9162","24.965816497802734","24.965816497802734","24.965816497802734"
"9163","26.97221565246582","26.97221565246582","26.97221565246582"
"9164","26.673011779785156","26.673011779785156","26.673011779785156"
"9165","31.178117752075195","31.178117752075195","31.178117752075195"
"9166","27.92373275756836","27.92373275756836","27.92373275756836"
"9167","26.879030227661133","26.879030227661133","26.879030227661133"
"9168","30.19198989868164","30.19198989868164","30.19198989868164"
"9169","24.120378494262695","24.120378494262695","24.120378494262695"
"9170","30.62444305419922","30.62444305419922","30.62444305419922"
"9171","29.047731399536133","29.047731399536133","29.047731399536133"
"9172","27.02916145324707","27.02916145324707","27.02916145324707"
"9173","28.190345764160156","28.190345764160156","28.190345764160156"
"9174","32.42779541015625","32.42779541015625","32.42779541015625"
"9175","32.099876403808594","32.099876403808594","32.099876403808594"
"9176","23.931812286376953","23.931812286376953","23.931812286376953"
"9177","21.390026092529297","21.390026092529297","21.390026092529297"
"9178","25.177886962890625","25.177886962890625","25.177886962890625"
"9179","27.288169860839844","27.288169860839844","27.288169860839844"
"9180","22.82927131652832","22.82927131652832","22.82927131652832"
"9181","26.689098358154297","26.689098358154297","26.689098358154297"
"9182","27.622386932373047","27.622386932373047","27.622386932373047"
"9183","27.340560913085938","27.340560913085938","27.340560913085938"
"9184","24.68389129638672","24.68389129638672","24.68389129638672"
"9185","22.43785285949707","22.43785285949707","22.43785285949707"
"9186","23.536699295043945","23.536699295043945","23.536699295043945"
"9187","26.303340911865234","26.303340911865234","26.303340911865234"
"9188","28.783428192138672","28.783428192138672","28.783428192138672"
"9189","26.73432159423828","26.73432159423828","26.73432159423828"
"9190","27.159120559692383","27.159120559692383","27.159120559692383"
"9191","25.45854949951172","25.45854949951172","25.45854949951172"
"9192","38.09398651123047","38.09398651123047","38.09398651123047"
"9193","25.31109619140625","25.31109619140625","25.31109619140625"
"9194","24.880760192871094","24.880760192871094","24.880760192871094"
"9195","23.19527244567871","23.19527244567871","23.19527244567871"
"9196","29.06671142578125","29.06671142578125","29.06671142578125"
"9197","24.70736312866211","24.70736312866211","24.70736312866211"
