"Step","magic-salad-1128 - loss","magic-salad-1128 - loss__MIN","magic-salad-1128 - loss__MAX"
"10707","30.381689071655273","30.381689071655273","30.381689071655273"
"10708","30.59675407409668","30.59675407409668","30.59675407409668"
"10709","28.094863891601562","28.094863891601562","28.094863891601562"
"10710","42.367698669433594","42.367698669433594","42.367698669433594"
"10711","36.609561920166016","36.609561920166016","36.609561920166016"
"10712","47.5238037109375","47.5238037109375","47.5238037109375"
"10713","37.68633270263672","37.68633270263672","37.68633270263672"
"10714","37.80691146850586","37.80691146850586","37.80691146850586"
"10715","34.41573715209961","34.41573715209961","34.41573715209961"
"10716","27.0320987701416","27.0320987701416","27.0320987701416"
"10717","37.01714324951172","37.01714324951172","37.01714324951172"
"10718","33.8941764831543","33.8941764831543","33.8941764831543"
"10719","46.11536407470703","46.11536407470703","46.11536407470703"
"10720","40.73193359375","40.73193359375","40.73193359375"
"10721","37.61867904663086","37.61867904663086","37.61867904663086"
"10722","43.70459747314453","43.70459747314453","43.70459747314453"
"10723","36.20344161987305","36.20344161987305","36.20344161987305"
"10724","38.41564178466797","38.41564178466797","38.41564178466797"
"10725","35.315696716308594","35.315696716308594","35.315696716308594"
"10726","27.79775047302246","27.79775047302246","27.79775047302246"
"10727","33.18333053588867","33.18333053588867","33.18333053588867"
"10728","30.540328979492188","30.540328979492188","30.540328979492188"
"10729","27.693147659301758","27.693147659301758","27.693147659301758"
"10730","40.58174133300781","40.58174133300781","40.58174133300781"
"10731","32.45869064331055","32.45869064331055","32.45869064331055"
"10732","33.62279510498047","33.62279510498047","33.62279510498047"
"10733","35.98196029663086","35.98196029663086","35.98196029663086"
"10734","35.96937942504883","35.96937942504883","35.96937942504883"
"10735","41.39470291137695","41.39470291137695","41.39470291137695"
"10736","33.050113677978516","33.050113677978516","33.050113677978516"
"10737","32.77250671386719","32.77250671386719","32.77250671386719"
"10738","35.85944366455078","35.85944366455078","35.85944366455078"
"10739","46.06275939941406","46.06275939941406","46.06275939941406"
"10740","37.609371185302734","37.609371185302734","37.609371185302734"
"10741","25.727697372436523","25.727697372436523","25.727697372436523"
"10742","34.08214569091797","34.08214569091797","34.08214569091797"
"10743","33.03156661987305","33.03156661987305","33.03156661987305"
"10744","30.20780372619629","30.20780372619629","30.20780372619629"
"10745","32.541831970214844","32.541831970214844","32.541831970214844"
"10746","36.146724700927734","36.146724700927734","36.146724700927734"
"10747","35.95372772216797","35.95372772216797","35.95372772216797"
"10748","38.933067321777344","38.933067321777344","38.933067321777344"
"10749","31.84282875061035","31.84282875061035","31.84282875061035"
"10750","41.159244537353516","41.159244537353516","41.159244537353516"
"10751","38.79579162597656","38.79579162597656","38.79579162597656"
"10752","41.1689338684082","41.1689338684082","41.1689338684082"
"10765","33.352027893066406","33.352027893066406","33.352027893066406"
"10766","29.771554946899414","29.771554946899414","29.771554946899414"
"10767","28.015018463134766","28.015018463134766","28.015018463134766"
"10768","36.55662155151367","36.55662155151367","36.55662155151367"
"10769","33.94467544555664","33.94467544555664","33.94467544555664"
"10770","34.065311431884766","34.065311431884766","34.065311431884766"
"10771","38.44384765625","38.44384765625","38.44384765625"
"10772","40.978363037109375","40.978363037109375","40.978363037109375"
"10773","39.60431671142578","39.60431671142578","39.60431671142578"
"10774","40.978851318359375","40.978851318359375","40.978851318359375"
"10775","30.83118438720703","30.83118438720703","30.83118438720703"
"10776","41.04727554321289","41.04727554321289","41.04727554321289"
"10777","33.51024627685547","33.51024627685547","33.51024627685547"
"10778","36.89033508300781","36.89033508300781","36.89033508300781"
"10779","32.546775817871094","32.546775817871094","32.546775817871094"
"10780","26.935224533081055","26.935224533081055","26.935224533081055"
"10781","32.736717224121094","32.736717224121094","32.736717224121094"
"10782","25.76314926147461","25.76314926147461","25.76314926147461"
"10783","25.774425506591797","25.774425506591797","25.774425506591797"
"10784","34.372615814208984","34.372615814208984","34.372615814208984"
"10785","35.95341491699219","35.95341491699219","35.95341491699219"
"10786","38.94833755493164","38.94833755493164","38.94833755493164"
"10787","33.79983139038086","33.79983139038086","33.79983139038086"
"10788","31.12993049621582","31.12993049621582","31.12993049621582"
"10789","36.59867477416992","36.59867477416992","36.59867477416992"
"10790","36.60225296020508","36.60225296020508","36.60225296020508"
"10791","42.450164794921875","42.450164794921875","42.450164794921875"
"10792","33.713050842285156","33.713050842285156","33.713050842285156"
"10793","29.898805618286133","29.898805618286133","29.898805618286133"
"10794","32.11614990234375","32.11614990234375","32.11614990234375"
"10795","30.004573822021484","30.004573822021484","30.004573822021484"
"10796","34.852134704589844","34.852134704589844","34.852134704589844"
"10797","36.23322677612305","36.23322677612305","36.23322677612305"
"10798","40.93601989746094","40.93601989746094","40.93601989746094"
"10799","26.874622344970703","26.874622344970703","26.874622344970703"
"10800","36.1745719909668","36.1745719909668","36.1745719909668"
"10801","33.91950225830078","33.91950225830078","33.91950225830078"
"10802","29.290456771850586","29.290456771850586","29.290456771850586"
"10803","33.218814849853516","33.218814849853516","33.218814849853516"
"10804","33.861572265625","33.861572265625","33.861572265625"
"10805","35.34535217285156","35.34535217285156","35.34535217285156"
"10806","31.543188095092773","31.543188095092773","31.543188095092773"
"10807","27.868227005004883","27.868227005004883","27.868227005004883"
"10808","34.09906005859375","34.09906005859375","34.09906005859375"
"10809","32.85758590698242","32.85758590698242","32.85758590698242"
"10810","34.048561096191406","34.048561096191406","34.048561096191406"
"10811","34.06429672241211","34.06429672241211","34.06429672241211"
"10812","34.289024353027344","34.289024353027344","34.289024353027344"
"10813","35.362796783447266","35.362796783447266","35.362796783447266"
"10814","26.738950729370117","26.738950729370117","26.738950729370117"
"10815","31.573823928833008","31.573823928833008","31.573823928833008"
"10816","31.3723201751709","31.3723201751709","31.3723201751709"
"10817","39.21533203125","39.21533203125","39.21533203125"
"10818","29.229312896728516","29.229312896728516","29.229312896728516"
"10819","33.249820709228516","33.249820709228516","33.249820709228516"
"10820","37.69205856323242","37.69205856323242","37.69205856323242"
"10821","31.4364070892334","31.4364070892334","31.4364070892334"
"10822","36.994483947753906","36.994483947753906","36.994483947753906"
"10823","36.634944915771484","36.634944915771484","36.634944915771484"
"10824","28.34869384765625","28.34869384765625","28.34869384765625"
"10825","35.329994201660156","35.329994201660156","35.329994201660156"
"10826","32.62560272216797","32.62560272216797","32.62560272216797"
"10827","29.982051849365234","29.982051849365234","29.982051849365234"
"10828","32.711875915527344","32.711875915527344","32.711875915527344"
"10829","36.76218032836914","36.76218032836914","36.76218032836914"
"10830","25.813228607177734","25.813228607177734","25.813228607177734"
"10831","43.17540740966797","43.17540740966797","43.17540740966797"
"10832","34.62553024291992","34.62553024291992","34.62553024291992"
"10833","43.78519058227539","43.78519058227539","43.78519058227539"
"10834","33.938358306884766","33.938358306884766","33.938358306884766"
"10835","42.863525390625","42.863525390625","42.863525390625"
"10836","29.34673309326172","29.34673309326172","29.34673309326172"
"10837","26.13523292541504","26.13523292541504","26.13523292541504"
"10838","40.217681884765625","40.217681884765625","40.217681884765625"
"10839","36.891117095947266","36.891117095947266","36.891117095947266"
"10840","32.25129699707031","32.25129699707031","32.25129699707031"
"10841","36.92612838745117","36.92612838745117","36.92612838745117"
"10842","36.591976165771484","36.591976165771484","36.591976165771484"
"10843","34.40460205078125","34.40460205078125","34.40460205078125"
"10844","29.6595458984375","29.6595458984375","29.6595458984375"
"10845","38.10035705566406","38.10035705566406","38.10035705566406"
"10846","36.993465423583984","36.993465423583984","36.993465423583984"
"10847","36.509342193603516","36.509342193603516","36.509342193603516"
"10848","34.63901138305664","34.63901138305664","34.63901138305664"
"10849","42.414222717285156","42.414222717285156","42.414222717285156"
"10850","37.389835357666016","37.389835357666016","37.389835357666016"
"10851","31.43383026123047","31.43383026123047","31.43383026123047"
"10852","42.734615325927734","42.734615325927734","42.734615325927734"
"10853","31.786762237548828","31.786762237548828","31.786762237548828"
"10854","29.632190704345703","29.632190704345703","29.632190704345703"
"10855","35.611785888671875","35.611785888671875","35.611785888671875"
"10856","36.027191162109375","36.027191162109375","36.027191162109375"
"10857","32.93294143676758","32.93294143676758","32.93294143676758"
"10858","31.1114444732666","31.1114444732666","31.1114444732666"
"10859","41.20090866088867","41.20090866088867","41.20090866088867"
"10860","35.37245178222656","35.37245178222656","35.37245178222656"
"10861","31.61578369140625","31.61578369140625","31.61578369140625"
"10862","38.04498291015625","38.04498291015625","38.04498291015625"
"10863","29.161962509155273","29.161962509155273","29.161962509155273"
"10864","33.64540100097656","33.64540100097656","33.64540100097656"
"10877","44.08994674682617","44.08994674682617","44.08994674682617"
"10878","37.305213928222656","37.305213928222656","37.305213928222656"
"10879","27.243030548095703","27.243030548095703","27.243030548095703"
"10880","45.201133728027344","45.201133728027344","45.201133728027344"
"10881","41.13602066040039","41.13602066040039","41.13602066040039"
"10882","37.75187301635742","37.75187301635742","37.75187301635742"
"10883","39.9600715637207","39.9600715637207","39.9600715637207"
"10884","36.17035675048828","36.17035675048828","36.17035675048828"
"10885","35.77443313598633","35.77443313598633","35.77443313598633"
"10886","27.806650161743164","27.806650161743164","27.806650161743164"
"10887","31.84981346130371","31.84981346130371","31.84981346130371"
"10888","36.7991828918457","36.7991828918457","36.7991828918457"
"10889","42.854530334472656","42.854530334472656","42.854530334472656"
"10890","28.484281539916992","28.484281539916992","28.484281539916992"
"10891","32.728546142578125","32.728546142578125","32.728546142578125"
"10892","37.76610565185547","37.76610565185547","37.76610565185547"
"10893","32.03291320800781","32.03291320800781","32.03291320800781"
"10894","49.57175064086914","49.57175064086914","49.57175064086914"
"10895","32.94578170776367","32.94578170776367","32.94578170776367"
"10896","31.728078842163086","31.728078842163086","31.728078842163086"
"10897","35.30194854736328","35.30194854736328","35.30194854736328"
"10898","33.543861389160156","33.543861389160156","33.543861389160156"
"10899","36.513710021972656","36.513710021972656","36.513710021972656"
"10900","43.5382080078125","43.5382080078125","43.5382080078125"
"10901","45.015480041503906","45.015480041503906","45.015480041503906"
"10902","38.68772888183594","38.68772888183594","38.68772888183594"
"10903","35.18693923950195","35.18693923950195","35.18693923950195"
"10904","35.267555236816406","35.267555236816406","35.267555236816406"
"10905","36.4419059753418","36.4419059753418","36.4419059753418"
"10906","38.19449996948242","38.19449996948242","38.19449996948242"
"10907","38.71651840209961","38.71651840209961","38.71651840209961"
"10908","22.380878448486328","22.380878448486328","22.380878448486328"
"10909","39.71210479736328","39.71210479736328","39.71210479736328"
"10910","32.37899398803711","32.37899398803711","32.37899398803711"
"10911","35.068111419677734","35.068111419677734","35.068111419677734"
"10912","32.36286544799805","32.36286544799805","32.36286544799805"
"10913","43.946205139160156","43.946205139160156","43.946205139160156"
"10914","31.39487075805664","31.39487075805664","31.39487075805664"
"10915","35.96623229980469","35.96623229980469","35.96623229980469"
"10916","34.99270248413086","34.99270248413086","34.99270248413086"
"10917","27.39814567565918","27.39814567565918","27.39814567565918"
"10918","32.979942321777344","32.979942321777344","32.979942321777344"
"10919","37.46355056762695","37.46355056762695","37.46355056762695"
"10920","37.338165283203125","37.338165283203125","37.338165283203125"
"10921","31.093502044677734","31.093502044677734","31.093502044677734"
"10922","30.387575149536133","30.387575149536133","30.387575149536133"
"10923","45.17588806152344","45.17588806152344","45.17588806152344"
"10924","35.0670051574707","35.0670051574707","35.0670051574707"
"10925","34.48967361450195","34.48967361450195","34.48967361450195"
"10926","31.513446807861328","31.513446807861328","31.513446807861328"
"10927","38.38792037963867","38.38792037963867","38.38792037963867"
"10928","39.852882385253906","39.852882385253906","39.852882385253906"
"10929","30.516510009765625","30.516510009765625","30.516510009765625"
"10930","36.96846008300781","36.96846008300781","36.96846008300781"
"10931","35.92173385620117","35.92173385620117","35.92173385620117"
"10932","34.714111328125","34.714111328125","34.714111328125"
"10933","36.69304275512695","36.69304275512695","36.69304275512695"
"10934","42.89178466796875","42.89178466796875","42.89178466796875"
"10935","28.671463012695312","28.671463012695312","28.671463012695312"
"10936","31.576526641845703","31.576526641845703","31.576526641845703"
"10937","36.19383239746094","36.19383239746094","36.19383239746094"
"10938","31.660930633544922","31.660930633544922","31.660930633544922"
"10939","36.517906188964844","36.517906188964844","36.517906188964844"
"10940","41.160858154296875","41.160858154296875","41.160858154296875"
"10941","26.402772903442383","26.402772903442383","26.402772903442383"
"10942","35.9422607421875","35.9422607421875","35.9422607421875"
"10943","36.2337646484375","36.2337646484375","36.2337646484375"
"10944","33.98600387573242","33.98600387573242","33.98600387573242"
"10945","39.05873107910156","39.05873107910156","39.05873107910156"
"10946","42.654170989990234","42.654170989990234","42.654170989990234"
"10947","26.457359313964844","26.457359313964844","26.457359313964844"
"10948","41.627891540527344","41.627891540527344","41.627891540527344"
"10949","35.493709564208984","35.493709564208984","35.493709564208984"
"10950","32.24758529663086","32.24758529663086","32.24758529663086"
"10951","36.51179122924805","36.51179122924805","36.51179122924805"
"10952","34.097103118896484","34.097103118896484","34.097103118896484"
"10953","27.790925979614258","27.790925979614258","27.790925979614258"
"10954","34.40452575683594","34.40452575683594","34.40452575683594"
"10955","37.26902770996094","37.26902770996094","37.26902770996094"
"10956","29.78016471862793","29.78016471862793","29.78016471862793"
"10957","32.273643493652344","32.273643493652344","32.273643493652344"
"10958","38.865230560302734","38.865230560302734","38.865230560302734"
"10959","34.028438568115234","34.028438568115234","34.028438568115234"
"10960","33.1163215637207","33.1163215637207","33.1163215637207"
"10961","36.255332946777344","36.255332946777344","36.255332946777344"
"10962","32.74563980102539","32.74563980102539","32.74563980102539"
"10963","33.82279968261719","33.82279968261719","33.82279968261719"
"10964","31.398578643798828","31.398578643798828","31.398578643798828"
"10965","35.522071838378906","35.522071838378906","35.522071838378906"
"10966","37.12549591064453","37.12549591064453","37.12549591064453"
"10967","27.33841323852539","27.33841323852539","27.33841323852539"
"10968","36.22256088256836","36.22256088256836","36.22256088256836"
"10969","30.648170471191406","30.648170471191406","30.648170471191406"
"10970","29.92115020751953","29.92115020751953","29.92115020751953"
"10971","31.466503143310547","31.466503143310547","31.466503143310547"
"10972","32.71268081665039","32.71268081665039","32.71268081665039"
"10973","30.085073471069336","30.085073471069336","30.085073471069336"
"10974","33.88174057006836","33.88174057006836","33.88174057006836"
"10975","44.312744140625","44.312744140625","44.312744140625"
"10976","30.657629013061523","30.657629013061523","30.657629013061523"
"10989","32.724769592285156","32.724769592285156","32.724769592285156"
"10990","28.774951934814453","28.774951934814453","28.774951934814453"
"10991","29.859416961669922","29.859416961669922","29.859416961669922"
"10992","37.965370178222656","37.965370178222656","37.965370178222656"
"10993","38.235042572021484","38.235042572021484","38.235042572021484"
"10994","28.648815155029297","28.648815155029297","28.648815155029297"
"10995","31.671873092651367","31.671873092651367","31.671873092651367"
"10996","26.163236618041992","26.163236618041992","26.163236618041992"
"10997","45.81357955932617","45.81357955932617","45.81357955932617"
"10998","38.78828048706055","38.78828048706055","38.78828048706055"
"10999","31.413551330566406","31.413551330566406","31.413551330566406"
"11000","35.03843688964844","35.03843688964844","35.03843688964844"
"11001","23.484575271606445","23.484575271606445","23.484575271606445"
"11002","24.66278648376465","24.66278648376465","24.66278648376465"
"11003","37.019920349121094","37.019920349121094","37.019920349121094"
"11004","34.35203170776367","34.35203170776367","34.35203170776367"
"11005","50.262943267822266","50.262943267822266","50.262943267822266"
"11006","36.62936019897461","36.62936019897461","36.62936019897461"
"11007","34.33285903930664","34.33285903930664","34.33285903930664"
"11008","36.38456726074219","36.38456726074219","36.38456726074219"
"11009","40.66240310668945","40.66240310668945","40.66240310668945"
"11010","40.15149688720703","40.15149688720703","40.15149688720703"
"11011","33.24849319458008","33.24849319458008","33.24849319458008"
"11012","30.88917350769043","30.88917350769043","30.88917350769043"
"11013","37.493404388427734","37.493404388427734","37.493404388427734"
"11014","33.29292297363281","33.29292297363281","33.29292297363281"
"11015","30.4663028717041","30.4663028717041","30.4663028717041"
"11016","29.434476852416992","29.434476852416992","29.434476852416992"
"11017","33.55186462402344","33.55186462402344","33.55186462402344"
"11018","37.38291931152344","37.38291931152344","37.38291931152344"
"11019","31.166648864746094","31.166648864746094","31.166648864746094"
"11020","34.4399528503418","34.4399528503418","34.4399528503418"
"11021","42.84123611450195","42.84123611450195","42.84123611450195"
"11022","36.95292663574219","36.95292663574219","36.95292663574219"
"11023","30.049421310424805","30.049421310424805","30.049421310424805"
"11024","35.18538284301758","35.18538284301758","35.18538284301758"
"11025","37.066612243652344","37.066612243652344","37.066612243652344"
"11026","32.039188385009766","32.039188385009766","32.039188385009766"
"11027","36.15855407714844","36.15855407714844","36.15855407714844"
"11028","28.167360305786133","28.167360305786133","28.167360305786133"
"11029","32.805301666259766","32.805301666259766","32.805301666259766"
"11030","33.265071868896484","33.265071868896484","33.265071868896484"
"11031","52.89808654785156","52.89808654785156","52.89808654785156"
"11032","32.61296844482422","32.61296844482422","32.61296844482422"
"11033","28.537471771240234","28.537471771240234","28.537471771240234"
"11034","37.93899154663086","37.93899154663086","37.93899154663086"
"11035","35.988853454589844","35.988853454589844","35.988853454589844"
"11036","35.18331527709961","35.18331527709961","35.18331527709961"
"11037","30.719825744628906","30.719825744628906","30.719825744628906"
"11038","34.05036544799805","34.05036544799805","34.05036544799805"
"11039","39.58816909790039","39.58816909790039","39.58816909790039"
"11040","30.125240325927734","30.125240325927734","30.125240325927734"
"11041","33.95329666137695","33.95329666137695","33.95329666137695"
"11042","37.24763488769531","37.24763488769531","37.24763488769531"
"11043","36.1700325012207","36.1700325012207","36.1700325012207"
"11044","40.07907485961914","40.07907485961914","40.07907485961914"
"11045","40.03852081298828","40.03852081298828","40.03852081298828"
"11046","39.1910285949707","39.1910285949707","39.1910285949707"
"11047","34.578128814697266","34.578128814697266","34.578128814697266"
"11048","33.12144088745117","33.12144088745117","33.12144088745117"
"11049","32.19575119018555","32.19575119018555","32.19575119018555"
"11050","36.17942428588867","36.17942428588867","36.17942428588867"
"11051","46.26515579223633","46.26515579223633","46.26515579223633"
"11052","38.65363693237305","38.65363693237305","38.65363693237305"
"11053","40.993377685546875","40.993377685546875","40.993377685546875"
"11054","41.235862731933594","41.235862731933594","41.235862731933594"
"11055","28.947952270507812","28.947952270507812","28.947952270507812"
"11056","39.79317092895508","39.79317092895508","39.79317092895508"
"11057","32.78718185424805","32.78718185424805","32.78718185424805"
"11058","30.96445083618164","30.96445083618164","30.96445083618164"
"11059","36.11994934082031","36.11994934082031","36.11994934082031"
"11060","27.888200759887695","27.888200759887695","27.888200759887695"
"11061","30.591463088989258","30.591463088989258","30.591463088989258"
"11062","32.96925354003906","32.96925354003906","32.96925354003906"
"11063","35.7730598449707","35.7730598449707","35.7730598449707"
"11064","42.73621368408203","42.73621368408203","42.73621368408203"
"11065","33.381385803222656","33.381385803222656","33.381385803222656"
"11066","32.81916046142578","32.81916046142578","32.81916046142578"
"11067","28.259658813476562","28.259658813476562","28.259658813476562"
"11068","28.5268611907959","28.5268611907959","28.5268611907959"
"11069","37.22108459472656","37.22108459472656","37.22108459472656"
"11070","37.887203216552734","37.887203216552734","37.887203216552734"
"11071","38.65861511230469","38.65861511230469","38.65861511230469"
"11072","31.6241512298584","31.6241512298584","31.6241512298584"
"11073","44.02803421020508","44.02803421020508","44.02803421020508"
"11074","43.84170913696289","43.84170913696289","43.84170913696289"
"11075","29.494115829467773","29.494115829467773","29.494115829467773"
"11076","42.34796905517578","42.34796905517578","42.34796905517578"
"11077","24.613096237182617","24.613096237182617","24.613096237182617"
"11078","28.63241958618164","28.63241958618164","28.63241958618164"
"11079","31.066465377807617","31.066465377807617","31.066465377807617"
"11080","36.89910125732422","36.89910125732422","36.89910125732422"
"11081","35.549869537353516","35.549869537353516","35.549869537353516"
"11082","35.32117462158203","35.32117462158203","35.32117462158203"
"11083","40.55675506591797","40.55675506591797","40.55675506591797"
"11084","36.015560150146484","36.015560150146484","36.015560150146484"
"11085","38.12264633178711","38.12264633178711","38.12264633178711"
"11086","34.915809631347656","34.915809631347656","34.915809631347656"
"11087","46.79012680053711","46.79012680053711","46.79012680053711"
"11088","38.358150482177734","38.358150482177734","38.358150482177734"
"11101","38.30833053588867","38.30833053588867","38.30833053588867"
"11102","40.04160690307617","40.04160690307617","40.04160690307617"
"11103","25.289833068847656","25.289833068847656","25.289833068847656"
"11104","45.09144973754883","45.09144973754883","45.09144973754883"
"11105","36.828758239746094","36.828758239746094","36.828758239746094"
"11106","44.517940521240234","44.517940521240234","44.517940521240234"
"11107","35.09187316894531","35.09187316894531","35.09187316894531"
"11108","40.761695861816406","40.761695861816406","40.761695861816406"
"11109","46.29585647583008","46.29585647583008","46.29585647583008"
"11110","37.82223129272461","37.82223129272461","37.82223129272461"
"11111","38.1903190612793","38.1903190612793","38.1903190612793"
"11112","39.53192901611328","39.53192901611328","39.53192901611328"
"11113","29.440893173217773","29.440893173217773","29.440893173217773"
"11114","41.374427795410156","41.374427795410156","41.374427795410156"
"11115","30.635936737060547","30.635936737060547","30.635936737060547"
"11116","28.666461944580078","28.666461944580078","28.666461944580078"
"11117","43.29037094116211","43.29037094116211","43.29037094116211"
"11118","39.34885025024414","39.34885025024414","39.34885025024414"
"11119","35.185943603515625","35.185943603515625","35.185943603515625"
"11120","38.781227111816406","38.781227111816406","38.781227111816406"
"11121","24.42112159729004","24.42112159729004","24.42112159729004"
"11122","36.651180267333984","36.651180267333984","36.651180267333984"
"11123","32.2055549621582","32.2055549621582","32.2055549621582"
"11124","35.16720962524414","35.16720962524414","35.16720962524414"
"11125","40.177528381347656","40.177528381347656","40.177528381347656"
"11126","29.09841537475586","29.09841537475586","29.09841537475586"
"11127","25.815622329711914","25.815622329711914","25.815622329711914"
"11128","33.84321594238281","33.84321594238281","33.84321594238281"
"11129","38.171180725097656","38.171180725097656","38.171180725097656"
"11130","33.145835876464844","33.145835876464844","33.145835876464844"
"11131","34.513240814208984","34.513240814208984","34.513240814208984"
"11132","36.681575775146484","36.681575775146484","36.681575775146484"
"11133","30.864885330200195","30.864885330200195","30.864885330200195"
"11134","38.74523162841797","38.74523162841797","38.74523162841797"
"11135","35.47211456298828","35.47211456298828","35.47211456298828"
"11136","34.198944091796875","34.198944091796875","34.198944091796875"
"11137","35.069793701171875","35.069793701171875","35.069793701171875"
"11138","32.76036834716797","32.76036834716797","32.76036834716797"
"11139","32.3200569152832","32.3200569152832","32.3200569152832"
"11140","43.46092224121094","43.46092224121094","43.46092224121094"
"11141","35.412872314453125","35.412872314453125","35.412872314453125"
"11142","37.272621154785156","37.272621154785156","37.272621154785156"
"11143","32.97234344482422","32.97234344482422","32.97234344482422"
"11144","33.44386291503906","33.44386291503906","33.44386291503906"
"11145","30.424158096313477","30.424158096313477","30.424158096313477"
"11146","47.29254913330078","47.29254913330078","47.29254913330078"
"11147","34.885276794433594","34.885276794433594","34.885276794433594"
"11148","33.1064567565918","33.1064567565918","33.1064567565918"
"11149","37.85189437866211","37.85189437866211","37.85189437866211"
"11150","41.181175231933594","41.181175231933594","41.181175231933594"
"11151","32.80290603637695","32.80290603637695","32.80290603637695"
"11152","36.95688247680664","36.95688247680664","36.95688247680664"
"11153","32.21752166748047","32.21752166748047","32.21752166748047"
"11154","37.90736770629883","37.90736770629883","37.90736770629883"
"11155","37.886390686035156","37.886390686035156","37.886390686035156"
"11156","35.624847412109375","35.624847412109375","35.624847412109375"
"11157","31.94746208190918","31.94746208190918","31.94746208190918"
"11158","30.75235366821289","30.75235366821289","30.75235366821289"
"11159","33.26243209838867","33.26243209838867","33.26243209838867"
"11160","30.032983779907227","30.032983779907227","30.032983779907227"
"11161","26.482738494873047","26.482738494873047","26.482738494873047"
"11162","37.184391021728516","37.184391021728516","37.184391021728516"
"11163","37.52182388305664","37.52182388305664","37.52182388305664"
"11164","35.222591400146484","35.222591400146484","35.222591400146484"
"11165","34.4637565612793","34.4637565612793","34.4637565612793"
"11166","36.89652633666992","36.89652633666992","36.89652633666992"
"11167","31.146692276000977","31.146692276000977","31.146692276000977"
"11168","34.19557571411133","34.19557571411133","34.19557571411133"
"11169","43.51373291015625","43.51373291015625","43.51373291015625"
"11170","47.84437942504883","47.84437942504883","47.84437942504883"
"11171","32.339439392089844","32.339439392089844","32.339439392089844"
"11172","36.51779556274414","36.51779556274414","36.51779556274414"
"11173","37.66008758544922","37.66008758544922","37.66008758544922"
"11174","35.37845993041992","35.37845993041992","35.37845993041992"
"11175","37.02050018310547","37.02050018310547","37.02050018310547"
"11176","35.161067962646484","35.161067962646484","35.161067962646484"
"11177","38.63264083862305","38.63264083862305","38.63264083862305"
"11178","47.59490966796875","47.59490966796875","47.59490966796875"
"11179","32.11387634277344","32.11387634277344","32.11387634277344"
"11180","40.03466796875","40.03466796875","40.03466796875"
"11181","32.037776947021484","32.037776947021484","32.037776947021484"
"11182","41.0074577331543","41.0074577331543","41.0074577331543"
"11183","27.48460578918457","27.48460578918457","27.48460578918457"
"11184","31.877382278442383","31.877382278442383","31.877382278442383"
"11185","42.41691589355469","42.41691589355469","42.41691589355469"
"11186","39.07210922241211","39.07210922241211","39.07210922241211"
"11187","38.71607208251953","38.71607208251953","38.71607208251953"
"11188","35.14641189575195","35.14641189575195","35.14641189575195"
"11189","38.555789947509766","38.555789947509766","38.555789947509766"
"11190","36.29399490356445","36.29399490356445","36.29399490356445"
"11191","38.63093566894531","38.63093566894531","38.63093566894531"
"11192","36.58971405029297","36.58971405029297","36.58971405029297"
"11193","28.63979148864746","28.63979148864746","28.63979148864746"
"11194","35.5516471862793","35.5516471862793","35.5516471862793"
"11195","33.1806755065918","33.1806755065918","33.1806755065918"
"11196","31.68512725830078","31.68512725830078","31.68512725830078"
"11197","32.57351303100586","32.57351303100586","32.57351303100586"
"11198","28.169387817382812","28.169387817382812","28.169387817382812"
"11199","32.096290588378906","32.096290588378906","32.096290588378906"
"11200","30.451248168945312","30.451248168945312","30.451248168945312"
"11213","38.545780181884766","38.545780181884766","38.545780181884766"
"11214","31.834497451782227","31.834497451782227","31.834497451782227"
"11215","37.49489212036133","37.49489212036133","37.49489212036133"
"11216","35.49825668334961","35.49825668334961","35.49825668334961"
"11217","33.09446334838867","33.09446334838867","33.09446334838867"
"11218","28.258268356323242","28.258268356323242","28.258268356323242"
"11219","26.295284271240234","26.295284271240234","26.295284271240234"
"11220","36.66521453857422","36.66521453857422","36.66521453857422"
"11221","34.590476989746094","34.590476989746094","34.590476989746094"
"11222","38.339534759521484","38.339534759521484","38.339534759521484"
"11223","34.73091506958008","34.73091506958008","34.73091506958008"
"11224","32.92622756958008","32.92622756958008","32.92622756958008"
"11225","34.62070846557617","34.62070846557617","34.62070846557617"
"11226","42.68663787841797","42.68663787841797","42.68663787841797"
"11227","35.525428771972656","35.525428771972656","35.525428771972656"
"11228","29.235410690307617","29.235410690307617","29.235410690307617"
"11229","36.324729919433594","36.324729919433594","36.324729919433594"
"11230","29.296926498413086","29.296926498413086","29.296926498413086"
"11231","43.69007110595703","43.69007110595703","43.69007110595703"
"11232","30.75197982788086","30.75197982788086","30.75197982788086"
"11233","27.350692749023438","27.350692749023438","27.350692749023438"
"11234","32.92985153198242","32.92985153198242","32.92985153198242"
"11235","34.635894775390625","34.635894775390625","34.635894775390625"
"11236","37.99863052368164","37.99863052368164","37.99863052368164"
"11237","44.786651611328125","44.786651611328125","44.786651611328125"
"11238","38.736534118652344","38.736534118652344","38.736534118652344"
"11239","32.58390426635742","32.58390426635742","32.58390426635742"
"11240","35.69203186035156","35.69203186035156","35.69203186035156"
"11241","30.293136596679688","30.293136596679688","30.293136596679688"
"11242","37.14683532714844","37.14683532714844","37.14683532714844"
"11243","33.21018600463867","33.21018600463867","33.21018600463867"
"11244","36.710838317871094","36.710838317871094","36.710838317871094"
"11245","41.73268508911133","41.73268508911133","41.73268508911133"
"11246","35.59489440917969","35.59489440917969","35.59489440917969"
"11247","48.066490173339844","48.066490173339844","48.066490173339844"
