"Step","likely-dust-1143 - loss","likely-dust-1143 - loss__MIN","likely-dust-1143 - loss__MAX"
"2244","37.63370132446289","37.63370132446289","37.63370132446289"
"2245","35.48826599121094","35.48826599121094","35.48826599121094"
"2246","35.251190185546875","35.251190185546875","35.251190185546875"
"2247","37.024620056152344","37.024620056152344","37.024620056152344"
"2248","33.711517333984375","33.711517333984375","33.711517333984375"
"2249","35.5556755065918","35.5556755065918","35.5556755065918"
"2250","35.1522216796875","35.1522216796875","35.1522216796875"
"2251","31.74586296081543","31.74586296081543","31.74586296081543"
"2252","37.16613006591797","37.16613006591797","37.16613006591797"
"2253","35.72391128540039","35.72391128540039","35.72391128540039"
"2254","43.09757995605469","43.09757995605469","43.09757995605469"
"2255","31.13227081298828","31.13227081298828","31.13227081298828"
"2256","35.87443161010742","35.87443161010742","35.87443161010742"
"2257","34.45946502685547","34.45946502685547","34.45946502685547"
"2258","31.94002342224121","31.94002342224121","31.94002342224121"
"2259","35.848236083984375","35.848236083984375","35.848236083984375"
"2260","28.037906646728516","28.037906646728516","28.037906646728516"
"2261","28.920303344726562","28.920303344726562","28.920303344726562"
"2262","40.33090591430664","40.33090591430664","40.33090591430664"
"2263","32.3413200378418","32.3413200378418","32.3413200378418"
"2264","27.12215232849121","27.12215232849121","27.12215232849121"
"2265","34.765621185302734","34.765621185302734","34.765621185302734"
"2266","35.49302673339844","35.49302673339844","35.49302673339844"
"2267","32.22675704956055","32.22675704956055","32.22675704956055"
"2268","32.99502944946289","32.99502944946289","32.99502944946289"
"2269","31.28271484375","31.28271484375","31.28271484375"
"2270","30.16582489013672","30.16582489013672","30.16582489013672"
"2271","31.581466674804688","31.581466674804688","31.581466674804688"
"2272","33.7055549621582","33.7055549621582","33.7055549621582"
"2273","25.309560775756836","25.309560775756836","25.309560775756836"
"2274","31.153026580810547","31.153026580810547","31.153026580810547"
"2275","31.24362564086914","31.24362564086914","31.24362564086914"
"2276","34.45782470703125","34.45782470703125","34.45782470703125"
"2277","44.975494384765625","44.975494384765625","44.975494384765625"
"2278","28.525909423828125","28.525909423828125","28.525909423828125"
"2279","35.639225006103516","35.639225006103516","35.639225006103516"
"2280","33.966854095458984","33.966854095458984","33.966854095458984"
"2281","30.942392349243164","30.942392349243164","30.942392349243164"
"2282","30.205204010009766","30.205204010009766","30.205204010009766"
"2283","24.815837860107422","24.815837860107422","24.815837860107422"
"2284","27.78139305114746","27.78139305114746","27.78139305114746"
"2285","26.935035705566406","26.935035705566406","26.935035705566406"
"2286","33.628379821777344","33.628379821777344","33.628379821777344"
"2287","28.451923370361328","28.451923370361328","28.451923370361328"
"2288","31.872278213500977","31.872278213500977","31.872278213500977"
"2289","28.996004104614258","28.996004104614258","28.996004104614258"
"2290","28.683923721313477","28.683923721313477","28.683923721313477"
"2291","39.321998596191406","39.321998596191406","39.321998596191406"
"2292","31.302444458007812","31.302444458007812","31.302444458007812"
"2293","33.798248291015625","33.798248291015625","33.798248291015625"
"2294","42.66481018066406","42.66481018066406","42.66481018066406"
"2295","30.347267150878906","30.347267150878906","30.347267150878906"
"2296","28.292879104614258","28.292879104614258","28.292879104614258"
"2297","31.233747482299805","31.233747482299805","31.233747482299805"
"2298","29.592336654663086","29.592336654663086","29.592336654663086"
"2299","37.07585525512695","37.07585525512695","37.07585525512695"
"2300","31.511648178100586","31.511648178100586","31.511648178100586"
"2301","28.96693992614746","28.96693992614746","28.96693992614746"
"2302","26.7954158782959","26.7954158782959","26.7954158782959"
"2303","32.157344818115234","32.157344818115234","32.157344818115234"
"2304","32.511817932128906","32.511817932128906","32.511817932128906"
"2305","32.16270065307617","32.16270065307617","32.16270065307617"
"2306","25.974851608276367","25.974851608276367","25.974851608276367"
"2307","29.55451774597168","29.55451774597168","29.55451774597168"
"2308","30.136394500732422","30.136394500732422","30.136394500732422"
"2309","32.859519958496094","32.859519958496094","32.859519958496094"
"2310","33.81985092163086","33.81985092163086","33.81985092163086"
"2311","25.078136444091797","25.078136444091797","25.078136444091797"
"2312","28.579368591308594","28.579368591308594","28.579368591308594"
"2313","29.693405151367188","29.693405151367188","29.693405151367188"
"2314","34.04767608642578","34.04767608642578","34.04767608642578"
"2315","35.51651382446289","35.51651382446289","35.51651382446289"
"2316","32.987449645996094","32.987449645996094","32.987449645996094"
"2317","27.5445556640625","27.5445556640625","27.5445556640625"
"2318","27.92866325378418","27.92866325378418","27.92866325378418"
"2319","31.33826446533203","31.33826446533203","31.33826446533203"
"2320","31.053422927856445","31.053422927856445","31.053422927856445"
"2321","31.178421020507812","31.178421020507812","31.178421020507812"
"2322","34.257354736328125","34.257354736328125","34.257354736328125"
"2323","29.210351943969727","29.210351943969727","29.210351943969727"
"2324","28.153301239013672","28.153301239013672","28.153301239013672"
"2325","38.861915588378906","38.861915588378906","38.861915588378906"
"2326","30.815654754638672","30.815654754638672","30.815654754638672"
"2327","34.26617431640625","34.26617431640625","34.26617431640625"
"2328","32.946929931640625","32.946929931640625","32.946929931640625"
"2329","40.603370666503906","40.603370666503906","40.603370666503906"
"2330","51.86903381347656","51.86903381347656","51.86903381347656"
"2331","36.777381896972656","36.777381896972656","36.777381896972656"
"2332","43.996063232421875","43.996063232421875","43.996063232421875"
"2333","43.35202407836914","43.35202407836914","43.35202407836914"
"2334","46.9483528137207","46.9483528137207","46.9483528137207"
"2335","35.97178649902344","35.97178649902344","35.97178649902344"
"2336","34.74319839477539","34.74319839477539","34.74319839477539"
"2337","37.45783996582031","37.45783996582031","37.45783996582031"
"2338","35.78547668457031","35.78547668457031","35.78547668457031"
"2339","34.68683624267578","34.68683624267578","34.68683624267578"
"2340","30.82382583618164","30.82382583618164","30.82382583618164"
"2353","32.38602828979492","32.38602828979492","32.38602828979492"
"2354","36.97679138183594","36.97679138183594","36.97679138183594"
"2355","28.242145538330078","28.242145538330078","28.242145538330078"
"2356","31.31140899658203","31.31140899658203","31.31140899658203"
"2357","35.03049087524414","35.03049087524414","35.03049087524414"
"2358","31.254135131835938","31.254135131835938","31.254135131835938"
"2359","33.132408142089844","33.132408142089844","33.132408142089844"
"2360","34.0225830078125","34.0225830078125","34.0225830078125"
"2361","31.41575050354004","31.41575050354004","31.41575050354004"
"2362","30.07900047302246","30.07900047302246","30.07900047302246"
"2363","40.25986862182617","40.25986862182617","40.25986862182617"
"2364","30.453563690185547","30.453563690185547","30.453563690185547"
"2365","35.509578704833984","35.509578704833984","35.509578704833984"
"2366","31.224515914916992","31.224515914916992","31.224515914916992"
"2367","29.343374252319336","29.343374252319336","29.343374252319336"
"2368","29.34942054748535","29.34942054748535","29.34942054748535"
"2369","36.08504104614258","36.08504104614258","36.08504104614258"
"2370","30.540706634521484","30.540706634521484","30.540706634521484"
"2371","38.30219650268555","38.30219650268555","38.30219650268555"
"2372","35.590179443359375","35.590179443359375","35.590179443359375"
"2373","28.930418014526367","28.930418014526367","28.930418014526367"
"2374","21.296390533447266","21.296390533447266","21.296390533447266"
"2375","36.50861358642578","36.50861358642578","36.50861358642578"
"2376","35.0489387512207","35.0489387512207","35.0489387512207"
"2377","29.940080642700195","29.940080642700195","29.940080642700195"
"2378","29.531204223632812","29.531204223632812","29.531204223632812"
"2379","32.96012878417969","32.96012878417969","32.96012878417969"
"2380","29.665119171142578","29.665119171142578","29.665119171142578"
"2381","28.661413192749023","28.661413192749023","28.661413192749023"
"2382","30.14122772216797","30.14122772216797","30.14122772216797"
"2383","28.407264709472656","28.407264709472656","28.407264709472656"
"2384","31.721763610839844","31.721763610839844","31.721763610839844"
"2385","33.45616912841797","33.45616912841797","33.45616912841797"
"2386","29.966066360473633","29.966066360473633","29.966066360473633"
"2387","31.089500427246094","31.089500427246094","31.089500427246094"
"2388","33.632789611816406","33.632789611816406","33.632789611816406"
"2389","32.62744903564453","32.62744903564453","32.62744903564453"
"2390","30.41579818725586","30.41579818725586","30.41579818725586"
"2391","31.944690704345703","31.944690704345703","31.944690704345703"
"2392","33.51008987426758","33.51008987426758","33.51008987426758"
"2393","32.998046875","32.998046875","32.998046875"
"2394","32.55500411987305","32.55500411987305","32.55500411987305"
"2395","30.740203857421875","30.740203857421875","30.740203857421875"
"2396","22.74005126953125","22.74005126953125","22.74005126953125"
"2397","30.12004852294922","30.12004852294922","30.12004852294922"
"2398","32.159423828125","32.159423828125","32.159423828125"
"2399","32.88021469116211","32.88021469116211","32.88021469116211"
"2400","30.580995559692383","30.580995559692383","30.580995559692383"
"2401","26.827611923217773","26.827611923217773","26.827611923217773"
"2402","33.16089630126953","33.16089630126953","33.16089630126953"
"2403","31.591739654541016","31.591739654541016","31.591739654541016"
"2404","27.844886779785156","27.844886779785156","27.844886779785156"
"2405","33.330711364746094","33.330711364746094","33.330711364746094"
"2406","30.781261444091797","30.781261444091797","30.781261444091797"
"2407","29.427230834960938","29.427230834960938","29.427230834960938"
"2408","35.233184814453125","35.233184814453125","35.233184814453125"
"2409","26.47081184387207","26.47081184387207","26.47081184387207"
"2410","31.449237823486328","31.449237823486328","31.449237823486328"
"2411","28.102657318115234","28.102657318115234","28.102657318115234"
"2412","33.59730529785156","33.59730529785156","33.59730529785156"
"2413","25.899301528930664","25.899301528930664","25.899301528930664"
"2414","34.07242965698242","34.07242965698242","34.07242965698242"
"2415","38.312110900878906","38.312110900878906","38.312110900878906"
"2416","27.79798698425293","27.79798698425293","27.79798698425293"
"2417","33.27180099487305","33.27180099487305","33.27180099487305"
"2418","31.832439422607422","31.832439422607422","31.832439422607422"
"2419","32.59440612792969","32.59440612792969","32.59440612792969"
"2420","30.239076614379883","30.239076614379883","30.239076614379883"
"2421","27.705228805541992","27.705228805541992","27.705228805541992"
"2422","27.44272804260254","27.44272804260254","27.44272804260254"
"2423","31.000709533691406","31.000709533691406","31.000709533691406"
"2424","35.257991790771484","35.257991790771484","35.257991790771484"
"2425","23.613567352294922","23.613567352294922","23.613567352294922"
"2426","27.796981811523438","27.796981811523438","27.796981811523438"
"2427","26.919490814208984","26.919490814208984","26.919490814208984"
"2428","32.357421875","32.357421875","32.357421875"
"2429","29.538047790527344","29.538047790527344","29.538047790527344"
"2430","40.39393997192383","40.39393997192383","40.39393997192383"
"2431","37.77481460571289","37.77481460571289","37.77481460571289"
"2432","35.17300796508789","35.17300796508789","35.17300796508789"
"2433","28.84920310974121","28.84920310974121","28.84920310974121"
"2434","25.790029525756836","25.790029525756836","25.790029525756836"
"2435","25.569549560546875","25.569549560546875","25.569549560546875"
"2436","28.154197692871094","28.154197692871094","28.154197692871094"
"2437","28.258291244506836","28.258291244506836","28.258291244506836"
"2438","31.475414276123047","31.475414276123047","31.475414276123047"
"2439","33.00062942504883","33.00062942504883","33.00062942504883"
"2440","25.639663696289062","25.639663696289062","25.639663696289062"
"2441","25.321674346923828","25.321674346923828","25.321674346923828"
"2442","28.677978515625","28.677978515625","28.677978515625"
"2443","30.259746551513672","30.259746551513672","30.259746551513672"
"2444","29.320941925048828","29.320941925048828","29.320941925048828"
"2445","32.668128967285156","32.668128967285156","32.668128967285156"
"2446","28.41617774963379","28.41617774963379","28.41617774963379"
"2447","36.79408264160156","36.79408264160156","36.79408264160156"
"2448","30.465044021606445","30.465044021606445","30.465044021606445"
"2449","28.017139434814453","28.017139434814453","28.017139434814453"
"2450","33.44475173950195","33.44475173950195","33.44475173950195"
"2451","29.98550033569336","29.98550033569336","29.98550033569336"
"2452","28.94025421142578","28.94025421142578","28.94025421142578"
"2465","31.519052505493164","31.519052505493164","31.519052505493164"
"2466","27.866331100463867","27.866331100463867","27.866331100463867"
"2467","29.73343849182129","29.73343849182129","29.73343849182129"
"2468","28.26318359375","28.26318359375","28.26318359375"
"2469","27.70350456237793","27.70350456237793","27.70350456237793"
"2470","27.820575714111328","27.820575714111328","27.820575714111328"
"2471","29.792936325073242","29.792936325073242","29.792936325073242"
"2472","26.836090087890625","26.836090087890625","26.836090087890625"
"2473","33.08686065673828","33.08686065673828","33.08686065673828"
"2474","29.086524963378906","29.086524963378906","29.086524963378906"
"2475","30.37188148498535","30.37188148498535","30.37188148498535"
"2476","29.809179306030273","29.809179306030273","29.809179306030273"
"2477","34.19411849975586","34.19411849975586","34.19411849975586"
"2478","26.639299392700195","26.639299392700195","26.639299392700195"
"2479","36.73975372314453","36.73975372314453","36.73975372314453"
"2480","30.66436004638672","30.66436004638672","30.66436004638672"
"2481","32.439571380615234","32.439571380615234","32.439571380615234"
"2482","39.45438003540039","39.45438003540039","39.45438003540039"
"2483","29.96329689025879","29.96329689025879","29.96329689025879"
"2484","36.92117691040039","36.92117691040039","36.92117691040039"
"2485","30.75772476196289","30.75772476196289","30.75772476196289"
"2486","29.02042007446289","29.02042007446289","29.02042007446289"
"2487","32.34248352050781","32.34248352050781","32.34248352050781"
"2488","29.146665573120117","29.146665573120117","29.146665573120117"
"2489","27.267688751220703","27.267688751220703","27.267688751220703"
"2490","26.713382720947266","26.713382720947266","26.713382720947266"
"2491","26.5179386138916","26.5179386138916","26.5179386138916"
"2492","28.31123161315918","28.31123161315918","28.31123161315918"
"2493","27.799530029296875","27.799530029296875","27.799530029296875"
"2494","31.292917251586914","31.292917251586914","31.292917251586914"
"2495","29.545541763305664","29.545541763305664","29.545541763305664"
"2496","29.914094924926758","29.914094924926758","29.914094924926758"
"2497","31.878807067871094","31.878807067871094","31.878807067871094"
"2498","30.92835235595703","30.92835235595703","30.92835235595703"
"2499","29.162511825561523","29.162511825561523","29.162511825561523"
"2500","31.896499633789062","31.896499633789062","31.896499633789062"
"2501","28.225099563598633","28.225099563598633","28.225099563598633"
"2502","37.51287078857422","37.51287078857422","37.51287078857422"
"2503","28.299684524536133","28.299684524536133","28.299684524536133"
"2504","31.01555824279785","31.01555824279785","31.01555824279785"
"2505","32.899383544921875","32.899383544921875","32.899383544921875"
"2506","30.34228515625","30.34228515625","30.34228515625"
"2507","26.676176071166992","26.676176071166992","26.676176071166992"
"2508","31.873577117919922","31.873577117919922","31.873577117919922"
"2509","33.86663818359375","33.86663818359375","33.86663818359375"
"2510","32.11066436767578","32.11066436767578","32.11066436767578"
"2511","33.15797424316406","33.15797424316406","33.15797424316406"
"2512","33.042816162109375","33.042816162109375","33.042816162109375"
"2513","28.611276626586914","28.611276626586914","28.611276626586914"
"2514","34.498836517333984","34.498836517333984","34.498836517333984"
"2515","28.223798751831055","28.223798751831055","28.223798751831055"
"2516","30.47559356689453","30.47559356689453","30.47559356689453"
"2517","31.979129791259766","31.979129791259766","31.979129791259766"
"2518","36.18147277832031","36.18147277832031","36.18147277832031"
"2519","30.460174560546875","30.460174560546875","30.460174560546875"
"2520","33.32222366333008","33.32222366333008","33.32222366333008"
"2521","28.56789779663086","28.56789779663086","28.56789779663086"
"2522","30.898550033569336","30.898550033569336","30.898550033569336"
"2523","27.017053604125977","27.017053604125977","27.017053604125977"
"2524","28.863271713256836","28.863271713256836","28.863271713256836"
"2525","32.321571350097656","32.321571350097656","32.321571350097656"
"2526","30.31387710571289","30.31387710571289","30.31387710571289"
"2527","28.006610870361328","28.006610870361328","28.006610870361328"
"2528","28.40953826904297","28.40953826904297","28.40953826904297"
"2529","30.400131225585938","30.400131225585938","30.400131225585938"
"2530","37.48545455932617","37.48545455932617","37.48545455932617"
"2531","30.25933837890625","30.25933837890625","30.25933837890625"
"2532","27.074316024780273","27.074316024780273","27.074316024780273"
"2533","32.334964752197266","32.334964752197266","32.334964752197266"
"2534","38.912071228027344","38.912071228027344","38.912071228027344"
"2535","35.816436767578125","35.816436767578125","35.816436767578125"
"2536","27.895368576049805","27.895368576049805","27.895368576049805"
"2537","24.29349708557129","24.29349708557129","24.29349708557129"
"2538","32.07375717163086","32.07375717163086","32.07375717163086"
"2539","34.38179016113281","34.38179016113281","34.38179016113281"
"2540","20.894227981567383","20.894227981567383","20.894227981567383"
"2541","33.52503204345703","33.52503204345703","33.52503204345703"
"2542","27.017438888549805","27.017438888549805","27.017438888549805"
"2543","40.30767822265625","40.30767822265625","40.30767822265625"
"2544","41.460079193115234","41.460079193115234","41.460079193115234"
"2545","33.13800048828125","33.13800048828125","33.13800048828125"
"2546","30.264375686645508","30.264375686645508","30.264375686645508"
"2547","34.99585723876953","34.99585723876953","34.99585723876953"
"2548","35.90870666503906","35.90870666503906","35.90870666503906"
"2549","27.099002838134766","27.099002838134766","27.099002838134766"
"2550","36.87690353393555","36.87690353393555","36.87690353393555"
"2551","29.091028213500977","29.091028213500977","29.091028213500977"
"2552","36.27003860473633","36.27003860473633","36.27003860473633"
"2553","35.95879364013672","35.95879364013672","35.95879364013672"
"2554","32.06439971923828","32.06439971923828","32.06439971923828"
"2555","33.067020416259766","33.067020416259766","33.067020416259766"
"2556","31.232013702392578","31.232013702392578","31.232013702392578"
"2557","31.792457580566406","31.792457580566406","31.792457580566406"
"2558","33.142921447753906","33.142921447753906","33.142921447753906"
"2559","29.461746215820312","29.461746215820312","29.461746215820312"
"2560","34.830989837646484","34.830989837646484","34.830989837646484"
"2561","31.105310440063477","31.105310440063477","31.105310440063477"
"2562","37.1181755065918","37.1181755065918","37.1181755065918"
"2563","35.5683708190918","35.5683708190918","35.5683708190918"
"2564","30.90638542175293","30.90638542175293","30.90638542175293"
"2577","35.05813217163086","35.05813217163086","35.05813217163086"
"2578","36.1121826171875","36.1121826171875","36.1121826171875"
"2579","25.653921127319336","25.653921127319336","25.653921127319336"
"2580","29.492618560791016","29.492618560791016","29.492618560791016"
"2581","30.40057373046875","30.40057373046875","30.40057373046875"
"2582","37.77726745605469","37.77726745605469","37.77726745605469"
"2583","33.87489318847656","33.87489318847656","33.87489318847656"
"2584","30.40144157409668","30.40144157409668","30.40144157409668"
"2585","37.993797302246094","37.993797302246094","37.993797302246094"
"2586","36.273189544677734","36.273189544677734","36.273189544677734"
"2587","30.860923767089844","30.860923767089844","30.860923767089844"
"2588","34.332481384277344","34.332481384277344","34.332481384277344"
"2589","38.39323425292969","38.39323425292969","38.39323425292969"
"2590","28.93431282043457","28.93431282043457","28.93431282043457"
"2591","30.73102378845215","30.73102378845215","30.73102378845215"
"2592","39.73680877685547","39.73680877685547","39.73680877685547"
"2593","29.834575653076172","29.834575653076172","29.834575653076172"
"2594","38.37481689453125","38.37481689453125","38.37481689453125"
"2595","34.80825424194336","34.80825424194336","34.80825424194336"
"2596","33.45945358276367","33.45945358276367","33.45945358276367"
"2597","27.42378044128418","27.42378044128418","27.42378044128418"
"2598","33.921051025390625","33.921051025390625","33.921051025390625"
"2599","35.52993392944336","35.52993392944336","35.52993392944336"
"2600","27.391895294189453","27.391895294189453","27.391895294189453"
"2601","30.2241268157959","30.2241268157959","30.2241268157959"
"2602","33.55939865112305","33.55939865112305","33.55939865112305"
"2603","26.046142578125","26.046142578125","26.046142578125"
"2604","28.631010055541992","28.631010055541992","28.631010055541992"
"2605","28.626615524291992","28.626615524291992","28.626615524291992"
"2606","33.559146881103516","33.559146881103516","33.559146881103516"
"2607","33.01036834716797","33.01036834716797","33.01036834716797"
"2608","33.477108001708984","33.477108001708984","33.477108001708984"
"2609","31.062847137451172","31.062847137451172","31.062847137451172"
"2610","27.111650466918945","27.111650466918945","27.111650466918945"
"2611","30.51494598388672","30.51494598388672","30.51494598388672"
"2612","32.63998031616211","32.63998031616211","32.63998031616211"
"2613","31.847291946411133","31.847291946411133","31.847291946411133"
"2614","29.286029815673828","29.286029815673828","29.286029815673828"
"2615","32.295989990234375","32.295989990234375","32.295989990234375"
"2616","29.676349639892578","29.676349639892578","29.676349639892578"
"2617","27.70020294189453","27.70020294189453","27.70020294189453"
"2618","32.700416564941406","32.700416564941406","32.700416564941406"
"2619","28.82135772705078","28.82135772705078","28.82135772705078"
"2620","28.641422271728516","28.641422271728516","28.641422271728516"
"2621","31.421443939208984","31.421443939208984","31.421443939208984"
"2622","30.91098976135254","30.91098976135254","30.91098976135254"
"2623","33.117401123046875","33.117401123046875","33.117401123046875"
"2624","30.73601531982422","30.73601531982422","30.73601531982422"
"2625","30.536184310913086","30.536184310913086","30.536184310913086"
"2626","26.600248336791992","26.600248336791992","26.600248336791992"
"2627","28.00502586364746","28.00502586364746","28.00502586364746"
"2628","28.985595703125","28.985595703125","28.985595703125"
"2629","32.93221664428711","32.93221664428711","32.93221664428711"
"2630","29.391590118408203","29.391590118408203","29.391590118408203"
"2631","23.81660270690918","23.81660270690918","23.81660270690918"
"2632","31.716796875","31.716796875","31.716796875"
"2633","36.031211853027344","36.031211853027344","36.031211853027344"
"2634","33.03661346435547","33.03661346435547","33.03661346435547"
"2635","25.335052490234375","25.335052490234375","25.335052490234375"
"2636","28.365522384643555","28.365522384643555","28.365522384643555"
"2637","30.856243133544922","30.856243133544922","30.856243133544922"
"2638","28.036060333251953","28.036060333251953","28.036060333251953"
"2639","34.42540740966797","34.42540740966797","34.42540740966797"
"2640","34.43506622314453","34.43506622314453","34.43506622314453"
"2641","27.97939109802246","27.97939109802246","27.97939109802246"
"2642","30.035446166992188","30.035446166992188","30.035446166992188"
"2643","33.236244201660156","33.236244201660156","33.236244201660156"
"2644","34.85438537597656","34.85438537597656","34.85438537597656"
"2645","37.9901008605957","37.9901008605957","37.9901008605957"
"2658","27.585697174072266","27.585697174072266","27.585697174072266"
"2659","33.673675537109375","33.673675537109375","33.673675537109375"
"2660","31.457456588745117","31.457456588745117","31.457456588745117"
"2661","26.088293075561523","26.088293075561523","26.088293075561523"
"2662","34.60013198852539","34.60013198852539","34.60013198852539"
"2663","38.62172317504883","38.62172317504883","38.62172317504883"
"2664","28.400007247924805","28.400007247924805","28.400007247924805"
"2665","34.20186233520508","34.20186233520508","34.20186233520508"
"2666","32.67185592651367","32.67185592651367","32.67185592651367"
"2667","30.898456573486328","30.898456573486328","30.898456573486328"
"2668","40.89259338378906","40.89259338378906","40.89259338378906"
"2669","27.05547332763672","27.05547332763672","27.05547332763672"
"2670","28.533201217651367","28.533201217651367","28.533201217651367"
"2671","32.277854919433594","32.277854919433594","32.277854919433594"
"2672","31.942684173583984","31.942684173583984","31.942684173583984"
"2673","26.10247802734375","26.10247802734375","26.10247802734375"
"2674","26.553499221801758","26.553499221801758","26.553499221801758"
"2675","31.444549560546875","31.444549560546875","31.444549560546875"
"2676","26.105199813842773","26.105199813842773","26.105199813842773"
"2677","29.455629348754883","29.455629348754883","29.455629348754883"
"2678","30.820993423461914","30.820993423461914","30.820993423461914"
"2679","28.48556900024414","28.48556900024414","28.48556900024414"
"2680","29.28081512451172","29.28081512451172","29.28081512451172"
"2681","33.59762954711914","33.59762954711914","33.59762954711914"
"2682","33.394020080566406","33.394020080566406","33.394020080566406"
"2683","40.053287506103516","40.053287506103516","40.053287506103516"
"2684","27.319774627685547","27.319774627685547","27.319774627685547"
"2685","26.19709014892578","26.19709014892578","26.19709014892578"
"2686","33.262393951416016","33.262393951416016","33.262393951416016"
"2687","38.45640182495117","38.45640182495117","38.45640182495117"
"2688","31.77094078063965","31.77094078063965","31.77094078063965"
"2689","32.003257751464844","32.003257751464844","32.003257751464844"
"2690","32.837608337402344","32.837608337402344","32.837608337402344"
"2691","30.759233474731445","30.759233474731445","30.759233474731445"
"2692","30.19035530090332","30.19035530090332","30.19035530090332"
"2693","39.1368408203125","39.1368408203125","39.1368408203125"
"2694","33.70988082885742","33.70988082885742","33.70988082885742"
"2695","28.72818374633789","28.72818374633789","28.72818374633789"
"2696","25.826669692993164","25.826669692993164","25.826669692993164"
"2697","27.49628448486328","27.49628448486328","27.49628448486328"
"2698","31.429527282714844","31.429527282714844","31.429527282714844"
"2699","28.47565269470215","28.47565269470215","28.47565269470215"
"2700","25.087278366088867","25.087278366088867","25.087278366088867"
"2701","29.6352481842041","29.6352481842041","29.6352481842041"
"2702","26.876222610473633","26.876222610473633","26.876222610473633"
"2703","28.55948257446289","28.55948257446289","28.55948257446289"
"2704","25.439889907836914","25.439889907836914","25.439889907836914"
"2705","33.046546936035156","33.046546936035156","33.046546936035156"
"2706","28.511585235595703","28.511585235595703","28.511585235595703"
"2707","31.469884872436523","31.469884872436523","31.469884872436523"
"2708","28.14494514465332","28.14494514465332","28.14494514465332"
"2709","34.10722351074219","34.10722351074219","34.10722351074219"
"2710","22.573379516601562","22.573379516601562","22.573379516601562"
"2711","30.47443389892578","30.47443389892578","30.47443389892578"
"2712","31.247196197509766","31.247196197509766","31.247196197509766"
"2713","32.30058670043945","32.30058670043945","32.30058670043945"
"2714","28.37067985534668","28.37067985534668","28.37067985534668"
"2715","37.95427322387695","37.95427322387695","37.95427322387695"
"2716","25.35232925415039","25.35232925415039","25.35232925415039"
"2717","33.936492919921875","33.936492919921875","33.936492919921875"
"2718","29.947988510131836","29.947988510131836","29.947988510131836"
"2719","36.06098937988281","36.06098937988281","36.06098937988281"
"2720","29.016237258911133","29.016237258911133","29.016237258911133"
"2721","40.57120895385742","40.57120895385742","40.57120895385742"
"2722","24.398372650146484","24.398372650146484","24.398372650146484"
"2723","27.19278335571289","27.19278335571289","27.19278335571289"
"2724","33.24071502685547","33.24071502685547","33.24071502685547"
"2725","33.45527648925781","33.45527648925781","33.45527648925781"
"2726","34.361473083496094","34.361473083496094","34.361473083496094"
"2727","40.72677993774414","40.72677993774414","40.72677993774414"
"2728","36.1293830871582","36.1293830871582","36.1293830871582"
"2729","35.52191925048828","35.52191925048828","35.52191925048828"
"2730","36.12712860107422","36.12712860107422","36.12712860107422"
"2731","30.383304595947266","30.383304595947266","30.383304595947266"
"2732","35.03677749633789","35.03677749633789","35.03677749633789"
"2733","30.379915237426758","30.379915237426758","30.379915237426758"
"2734","31.9197998046875","31.9197998046875","31.9197998046875"
"2735","30.92131996154785","30.92131996154785","30.92131996154785"
"2736","26.249452590942383","26.249452590942383","26.249452590942383"
"2737","36.813446044921875","36.813446044921875","36.813446044921875"
"2738","37.13591003417969","37.13591003417969","37.13591003417969"
"2739","30.12415885925293","30.12415885925293","30.12415885925293"
"2740","30.468486785888672","30.468486785888672","30.468486785888672"
"2741","33.71539306640625","33.71539306640625","33.71539306640625"
"2742","34.0310173034668","34.0310173034668","34.0310173034668"
"2743","30.770936965942383","30.770936965942383","30.770936965942383"
"2744","28.341590881347656","28.341590881347656","28.341590881347656"
"2745","29.427579879760742","29.427579879760742","29.427579879760742"
"2746","27.77129364013672","27.77129364013672","27.77129364013672"
"2747","30.689224243164062","30.689224243164062","30.689224243164062"
"2748","29.55951499938965","29.55951499938965","29.55951499938965"
"2749","32.106605529785156","32.106605529785156","32.106605529785156"
"2750","36.6768913269043","36.6768913269043","36.6768913269043"
"2751","29.379087448120117","29.379087448120117","29.379087448120117"
"2752","25.236194610595703","25.236194610595703","25.236194610595703"
"2753","28.686254501342773","28.686254501342773","28.686254501342773"
"2754","31.32232666015625","31.32232666015625","31.32232666015625"
"2755","35.089454650878906","35.089454650878906","35.089454650878906"
"2756","32.918663024902344","32.918663024902344","32.918663024902344"
"2757","28.425960540771484","28.425960540771484","28.425960540771484"
"2770","33.884281158447266","33.884281158447266","33.884281158447266"
"2771","34.279258728027344","34.279258728027344","34.279258728027344"
"2772","25.640426635742188","25.640426635742188","25.640426635742188"
"2773","31.99993896484375","31.99993896484375","31.99993896484375"
"2774","24.38617515563965","24.38617515563965","24.38617515563965"
"2775","31.792020797729492","31.792020797729492","31.792020797729492"
"2776","30.2345027923584","30.2345027923584","30.2345027923584"
"2777","26.68526840209961","26.68526840209961","26.68526840209961"
"2778","26.26966667175293","26.26966667175293","26.26966667175293"
"2779","30.91259002685547","30.91259002685547","30.91259002685547"
"2780","29.74386978149414","29.74386978149414","29.74386978149414"
"2781","27.9554500579834","27.9554500579834","27.9554500579834"
"2782","32.31288146972656","32.31288146972656","32.31288146972656"
"2783","32.429954528808594","32.429954528808594","32.429954528808594"
"2784","27.825836181640625","27.825836181640625","27.825836181640625"
"2785","28.220653533935547","28.220653533935547","28.220653533935547"
